timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,False,-36.634937,-32.011093,-37.60819,-31.511232,-28.118862,-36.565193,-40.089325,-40.140198,-32.650955,-31.090582,-38.580162,-39.7907,-41.479248,-41.659813,-41.785587,-42.548004,-41.27131,-44.036415,-46.05041,-45.559753,-44.681885,-46.385353,-48.186577,-50.218697,-50.803734,-52.539574,-53.406376,-56.19236,-56.238514,-54.311794,-56.060394,-57.07759
32,False,-28.429335,-28.097418,-31.927856,-32.110027,-33.817593,-39.600433,-38.73877,-38.58589,-27.991241,-27.718248,-42.740532,-42.639732,-39.69727,-46.58738,-49.03053,-47.056446,-49.304028,-50.267063,-49.809322,-51.617836,-51.089592,-53.17659,-53.565857,-55.099487,-53.260075,-55.18284,-54.519676,-56.745037,-58.5849,-58.042965,-57.38077,-59.907555
64,False,-28.543585,-26.630497,-31.474922,-33.225883,-35.10428,-34.33535,-38.061897,-40.999016,-35.511658,-34.680542,-43.385143,-42.88777,-41.298157,-45.927017,-48.092186,-48.559845,-45.18717,-50.568695,-51.882957,-51.65642,-52.956028,-53.760345,-54.19494,-54.006424,-55.12612,-54.842613,-55.535538,-55.555573,-57.72769,-58.53435,-58.011505,-57.77899
96,False,-29.059526,-27.435886,-34.23005,-29.948122,-29.932686,-36.711548,-38.878178,-39.653378,-31.645205,-31.492058,-44.63695,-44.139565,-41.009644,-43.037422,-46.111275,-46.90433,-42.029648,-50.131447,-51.84549,-54.007282,-53.147552,-52.8443,-53.890343,-50.646393,-52.29076,-52.85921,-54.42305,-55.701797,-56.88166,-59.327625,-58.223072,-59.157085
128,False,-26.648905,-24.936209,-32.42764,-31.992281,-32.718193,-39.406364,-39.875843,-41.987892,-33.04492,-32.11877,-48.389275,-44.21985,-39.631794,-40.50702,-50.66576,-50.43605,-45.392876,-52.146553,-52.44594,-54.36884,-52.328495,-52.188126,-55.27605,-51.029163,-53.58013,-54.920586,-56.591602,-57.45201,-58.541893,-59.263077,-58.576164,-58.854565
160,False,-30.561007,-27.106962,-32.591835,-28.809908,-27.35032,-38.371845,-39.115376,-39.162716,-26.794937,-26.091482,-42.97943,-44.882973,-42.312828,-43.60553,-49.455956,-46.89625,-45.235817,-50.024445,-53.329483,-53.54288,-51.719513,-51.98997,-53.409367,-53.106644,-53.321304,-55.24631,-54.479748,-55.937958,-56.463326,-58.945427,-57.553474,-59.13429
192,False,-25.959164,-27.812084,-31.733286,-32.784695,-31.195967,-35.357075,-37.774117,-39.960808,-30.793764,-29.448374,-43.57795,-42.459274,-39.922993,-43.61857,-46.106205,-47.12725,-46.87872,-50.71892,-50.009956,-52.574905,-51.24128,-54.578674,-54.26844,-51.834087,-51.78054,-53.27463,-54.571518,-55.876656,-57.337708,-57.654373,-59.938908,-59.92478
224,False,-28.640259,-30.353148,-33.874687,-31.471384,-28.644459,-37.996964,-38.51871,-35.701073,-28.574059,-27.973663,-45.474457,-42.72889,-42.984005,-43.470665,-48.72482,-47.310875,-42.713696,-49.438625,-50.940685,-54.805393,-51.12354,-52.309704,-52.335022,-53.897324,-52.583344,-52.17881,-53.672047,-56.357227,-57.823795,-58.258587,-57.549118,-58.70143
256,False,-26.502369,-28.511726,-37.74716,-34.332375,-32.183323,-36.876152,-41.556725,-42.92163,-30.769606,-31.402294,-43.273766,-41.128086,-40.255466,-45.805317,-48.009357,-46.96037,-43.06477,-51.22719,-52.569115,-51.70794,-51.0305,-53.112175,-53.094933,-52.163635,-52.762966,-53.141132,-53.68361,-56.006184,-58.127155,-57.76879,-56.68274,-58.650314
288,False,-26.91638,-27.890884,-36.90535,-30.496277,-28.328674,-38.833294,-40.42971,-39.526516,-25.619555,-24.644678,-45.21362,-41.316563,-40.19377,-39.308983,-50.598167,-47.944206,-42.30833,-50.58761,-54.535923,-53.568687,-51.449165,-50.78506,-53.83282,-53.771606,-54.098717,-56.039642,-55.010468,-57.371464,-57.67366,-59.081615,-58.5952,-60.89205
320,False,-25.57756,-26.269203,-33.28749,-30.5452,-28.731668,-35.320953,-34.01709,-30.607666,-31.088247,-29.232758,-37.021675,-31.058952,-31.221313,-30.337637,-29.840714,-27.18459,-28.941208,-32.97963,-39.86224,-44.947914,-39.52551,-38.813816,-37.10681,-41.07955,-37.761883,-35.93313,-38.505466,-33.11977,-27.496527,-28.148544,-33.242203,-35.472027
352,False,-24.26962,-24.525814,-29.020191,-23.248627,-26.693233,-25.634647,-28.499048,-22.383457,-24.845127,-26.329487,-28.402796,-26.062937,-25.942207,-22.375275,-24.776413,-21.58654,-24.94051,-27.900362,-30.44397,-36.32608,-30.9978,-28.129108,-28.697739,-31.928444,-29.401524,-27.156406,-30.481825,-26.807806,-20.774235,-21.689642,-26.4012,-30.111927
384,False,-22.168533,-22.47414,-36.295605,-29.969437,-29.58329,-30.93209,-36.458225,-30.969036,-31.010124,-30.816853,-39.18643,-39.173645,-34.090977,-31.645882,-35.07627,-33.577915,-36.013496,-40.033955,-42.174408,-47.205627,-43.310474,-39.529873,-43.85221,-48.08033,-44.356556,-39.268085,-38.820225,-39.3232,-35.99129,-36.908268,-41.630383,-43.49267
416,False,-24.229555,-23.880169,-33.95816,-29.721415,-28.782574,-34.96487,-39.759464,-36.484882,-32.172363,-32.204506,-40.726624,-37.490124,-37.467613,-38.59019,-40.607803,-36.88952,-40.58345,-46.691227,-46.23565,-49.545067,-46.78238,-42.97089,-44.28649,-47.69234,-48.298096,-42.40802,-41.913548,-42.953167,-39.069233,-41.107323,-47.19053,-48.73008
448,False,-24.95388,-24.793005,-32.130695,-32.682762,-32.735966,-33.91188,-38.061604,-40.83168,-32.392242,-31.893082,-40.773125,-40.638615,-37.622063,-42.22376,-43.799805,-41.339146,-44.520958,-45.788162,-46.651413,-49.253593,-44.849564,-45.23508,-48.22249,-48.39492,-49.3748,-47.07775,-45.55327,-46.875618,-44.13359,-45.372635,-50.740852,-53.29226
480,False,-26.192379,-25.930698,-32.590336,-33.96738,-34.107216,-33.513416,-39.33285,-40.740616,-32.065575,-30.708454,-44.249626,-39.601704,-37.789295,-43.42613,-44.775387,-44.47527,-42.25785,-48.93146,-46.763916,-52.276093,-50.39309,-46.166187,-52.656593,-51.544983,-54.020164,-50.080738,-49.631493,-49.737846,-48.705612,-50.272297,-55.383583,-55.294716
512,False,-27.958984,-27.064135,-33.044777,-31.72955,-31.113092,-37.694595,-38.731018,-40.35969,-28.555967,-27.723099,-41.126995,-41.192062,-37.96836,-48.56443,-47.12319,-44.18627,-43.397907,-51.17083,-48.826794,-51.821686,-50.71155,-49.507313,-51.661575,-51.20645,-51.53298,-51.460766,-51.7846,-54.52262,-52.541,-52.35317,-56.754116,-58.924004
544,False,-25.262793,-25.599213,-32.680904,-33.40651,-33.80278,-37.954735,-38.528706,-40.841934,-24.680054,-24.62529,-45.12013,-41.64909,-39.267155,-42.546165,-45.616356,-48.188667,-43.82096,-47.476685,-53.12563,-52.78901,-51.16669,-50.98368,-54.065132,-54.209503,-51.584694,-51.433304,-53.434963,-54.51169,-54.380386,-54.613018,-58.494793,-59.211853
576,False,-23.835033,-25.685211,-37.36955,-32.323975,-31.425009,-38.04543,-38.833935,-37.994617,-28.582876,-29.257648,-47.152344,-45.032745,-41.21589,-44.68162,-47.379993,-46.017616,-43.481438,-48.71415,-50.445675,-54.15766,-52.508705,-51.655304,-51.517845,-54.08848,-55.49968,-54.98804,-54.316742,-54.947388,-56.833214,-56.669518,-58.932262,-59.355015
608,False,-24.656502,-25.319231,-39.842506,-32.172756,-30.747528,-39.89986,-41.51245,-42.48754,-27.18178,-27.690907,-47.5527,-44.410774,-39.823326,-43.125286,-49.627514,-46.65042,-41.021057,-49.926548,-51.276432,-53.19026,-50.32961,-53.510338,-55.209747,-53.962574,-52.408337,-53.596085,-53.6456,-55.55567,-57.796825,-59.22224,-58.53955,-59.832466
640,False,-26.808987,-29.558622,-36.842434,-32.2993,-33.134212,-37.118763,-38.166412,-40.51948,-24.002949,-23.675152,-42.147106,-43.26375,-40.89088,-44.7348,-46.900158,-46.94019,-42.969048,-50.20212,-53.17655,-54.10195,-52.943764,-52.370712,-54.69368,-54.239407,-51.35492,-52.757828,-54.33563,-56.507336,-57.442127,-57.262535,-58.86877,-59.30832
672,False,-26.43549,-27.351673,-32.029335,-30.81919,-28.8042,-38.093594,-40.651848,-40.49897,-25.345133,-23.66998,-40.930843,-43.950882,-41.75411,-44.742165,-45.747414,-45.238018,-43.929604,-52.435005,-56.008583,-55.195923,-52.09928,-53.77584,-53.88806,-54.205177,-54.197205,-52.81205,-54.74752,-56.928375,-58.79433,-59.98745,-57.710957,-59.13199
