timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,False,-28.509321,-28.758638,-31.10631,-37.190483,-36.956703,-39.140602,-42.498474,-38.50066,-39.76944,-42.98857,-45.663128,-46.163067,-45.190964,-47.991585,-46.058174,-48.00097,-52.026855,-50.038418,-51.654434,-50.980003,-54.051662,-55.923256,-57.43712,-58.70545,-58.353764,-60.861355,-62.060387,-64.536804,-63.791946,-64.616745,-65.29672,-66.82132
32,False,-27.37828,-26.620628,-28.815407,-31.372993,-32.723145,-33.24869,-40.823612,-40.40248,-40.07664,-44.89257,-39.416874,-41.467995,-46.906906,-43.29059,-41.43698,-44.72165,-47.44083,-48.806248,-51.982,-51.818165,-52.330853,-54.59688,-57.13093,-57.06269,-57.47725,-60.527287,-62.73064,-61.815533,-65.8472,-67.979744,-70.417915,-70.96688
64,False,-22.61699,-24.630592,-25.584152,-29.625824,-33.304855,-31.984385,-40.535755,-42.564205,-41.47877,-41.73779,-40.9017,-40.98795,-43.169098,-46.967873,-42.338974,-45.124783,-49.48031,-47.478928,-49.508514,-52.08271,-53.278446,-52.568207,-56.076588,-56.351963,-55.171375,-58.40422,-60.733967,-63.85325,-65.13968,-67.26989,-69.6297,-71.15938
96,False,-26.666136,-27.822283,-26.474245,-29.24535,-32.126305,-32.4367,-38.960453,-41.401344,-42.227207,-43.075184,-43.368134,-39.839108,-39.26003,-42.94954,-44.29293,-42.862926,-43.04107,-45.201942,-49.705013,-52.793365,-52.29014,-50.02491,-52.815304,-56.504704,-55.352894,-55.8951,-58.49832,-51.237076,-48.163857,-49.066498,-53.503242,-53.065228
128,False,-25.522654,-27.586744,-24.42706,-20.734219,-26.570189,-29.202095,-24.930296,-20.879223,-25.718916,-34.099346,-26.804869,-23.091022,-22.778744,-21.327137,-22.717657,-19.349625,-22.169239,-25.154812,-29.53199,-34.553635,-29.417557,-28.66781,-27.59392,-29.910885,-26.814346,-25.151966,-29.930037,-23.444307,-17.566946,-18.827394,-24.018429,-25.141987
160,False,-21.846489,-24.910429,-27.204962,-25.813377,-28.76234,-29.240705,-34.553886,-26.838762,-32.54699,-40.88128,-35.778576,-33.29531,-32.60911,-32.905876,-34.85743,-31.929682,-35.496338,-39.977966,-40.28868,-43.47301,-43.27771,-40.30448,-43.45273,-44.285107,-40.602814,-38.41452,-39.647022,-38.107754,-33.949306,-34.46892,-39.44531,-42.673622
192,False,-25.261456,-29.44786,-27.564892,-26.17138,-32.572006,-38.39675,-38.56433,-33.364655,-38.171516,-39.822563,-40.04412,-39.157547,-39.304382,-36.63608,-37.38548,-37.43285,-39.93074,-44.668118,-42.491108,-47.74067,-45.395912,-44.18019,-46.216232,-47.038414,-46.11515,-41.24582,-44.204174,-44.325184,-39.64494,-39.49118,-46.005116,-47.76741
224,False,-24.128954,-24.77589,-27.638037,-28.317463,-30.890667,-27.318645,-37.804646,-41.78715,-39.54306,-40.15633,-41.921333,-40.670357,-38.62078,-40.263783,-40.74738,-40.575233,-44.782562,-45.909863,-44.32724,-48.58595,-49.436707,-46.155235,-46.65349,-47.066635,-48.738327,-46.627205,-47.408047,-46.494404,-42.758545,-45.733246,-52.34871,-52.9467
256,False,-22.967405,-25.118387,-28.301258,-32.20981,-33.779076,-31.630726,-35.39822,-39.121185,-37.193584,-38.137287,-40.62821,-38.516716,-39.375957,-42.513283,-42.798912,-41.091007,-44.784836,-47.974262,-45.841797,-48.58135,-48.60305,-48.07642,-53.51638,-52.96588,-53.525826,-51.21616,-51.493855,-51.183933,-48.260986,-49.227783,-56.18858,-58.68799
288,False,-23.633165,-25.322866,-28.419186,-28.42324,-30.817595,-32.74508,-37.45429,-35.130466,-37.856853,-39.865105,-40.1567,-38.334152,-39.616238,-42.86427,-44.133892,-43.199238,-44.12082,-45.943428,-47.65524,-51.195305,-51.40229,-52.040962,-54.06211,-53.824776,-52.29076,-54.214317,-55.01291,-54.67952,-51.431168,-54.545128,-60.64249,-61.793713
