timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-28.40045,-30.00159,-33.777737,-34.843117,-33.05012,-32.062374,-33.299423,-39.091305,-39.045948,-29.793999,-29.604252,-43.91394,-40.980324,-48.301003,-53.531384,-52.19187,-50.32737,-47.83763,-53.70678,-55.81106,-56.845707,-58.022583,-58.101807,-57.10566,-57.790466,-61.00645,-57.715714,-59.421555,-57.974045,-61.567062,-61.045193,-62.635414
32,True,-28.363605,-28.790522,-37.913204,-40.470337,-31.664438,-32.07103,-34.34336,-41.6387,-39.901546,-30.548803,-29.479792,-41.721424,-40.46309,-46.056946,-46.373093,-48.58748,-50.96984,-47.576843,-53.156315,-55.228325,-51.62063,-54.639893,-55.628815,-57.002377,-55.037575,-56.816235,-55.222878,-57.699562,-58.221645,-59.314884,-59.538483,-60.649967
64,True,-31.197691,-29.227169,-33.43623,-38.118576,-35.357746,-35.152798,-38.63211,-41.31848,-41.0087,-32.6619,-33.760525,-44.149124,-39.556084,-46.95977,-46.479984,-49.679455,-48.152115,-44.54873,-54.387547,-51.4081,-51.4922,-54.46634,-57.30471,-56.75715,-56.88297,-58.4793,-56.795956,-57.588585,-58.153248,-60.83397,-60.464497,-61.928753
96,True,-28.738632,-28.73117,-33.261265,-35.373203,-34.915653,-32.495277,-32.743893,-40.85492,-42.53978,-32.96051,-32.00223,-42.653877,-44.941097,-47.833138,-42.987045,-47.94331,-50.09108,-45.9911,-51.85217,-51.300117,-53.794857,-53.546722,-56.101395,-56.96926,-56.179108,-56.634487,-57.1,-58.79151,-59.878326,-60.537205,-60.045387,-60.358223
128,True,-32.429676,-30.157442,-32.96727,-38.373363,-34.56017,-29.748165,-29.816168,-41.420998,-42.574863,-31.717937,-32.227985,-44.16763,-41.22403,-48.546463,-45.468338,-51.159393,-47.91931,-45.12578,-52.569656,-51.79677,-52.772923,-54.175034,-56.557156,-58.118435,-58.065765,-57.6335,-56.446518,-57.611942,-60.130714,-59.102036,-61.858982,-60.031723
160,True,-30.874561,-31.115559,-31.843983,-37.77145,-35.929874,-35.03766,-36.52089,-42.091385,-43.377274,-39.618843,-41.167698,-44.15377,-42.911194,-49.84213,-46.817772,-49.696484,-48.74281,-45.994057,-51.55601,-51.763233,-54.708992,-55.509872,-57.331207,-57.880062,-58.33082,-59.29299,-56.856937,-58.026737,-58.61746,-62.23758,-60.155846,-60.753365
192,True,-29.986523,-28.793808,-33.667297,-32.907104,-31.669952,-31.566948,-33.740387,-38.86283,-42.871384,-34.467934,-35.565292,-45.938667,-46.03975,-47.392803,-45.308796,-49.488583,-50.265564,-49.50655,-52.623703,-54.421356,-53.472076,-54.350452,-57.54849,-59.160835,-57.898438,-58.477615,-55.41514,-59.316578,-59.61462,-60.79653,-61.902206,-63.017838
224,True,-28.081501,-31.486826,-35.72044,-37.635864,-35.044754,-27.734776,-27.859125,-40.833527,-40.517487,-27.255745,-26.75579,-46.278725,-42.584473,-46.35958,-45.706116,-53.57725,-49.584602,-49.37361,-54.17193,-54.14863,-52.96894,-52.733784,-57.445717,-58.197227,-58.06694,-58.44467,-56.439156,-57.38323,-60.060608,-60.43699,-58.54157,-61.57793
256,True,-26.731813,-27.80298,-31.033356,-36.74489,-38.167156,-28.992516,-28.763742,-38.944416,-42.22011,-33.31473,-31.89376,-42.92378,-43.70049,-45.890495,-45.98168,-49.75479,-50.613667,-47.95458,-53.51606,-54.296127,-55.747375,-55.799145,-56.019196,-56.336002,-56.67756,-55.426903,-55.155266,-55.761543,-58.978294,-61.542946,-58.690582,-59.54519
288,True,-29.719631,-26.866405,-35.233364,-39.94675,-36.978657,-29.366291,-29.478882,-43.152145,-44.331356,-32.2385,-30.441523,-45.159622,-40.093773,-47.918896,-47.780376,-51.095284,-49.545383,-45.640293,-51.134907,-51.80099,-51.978058,-53.953053,-56.95753,-58.256107,-56.60809,-59.246616,-58.29448,-58.193016,-58.03508,-58.577805,-58.152603,-60.283356
