timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,False,-33.644615,-34.353508,-33.595547,-36.71966,-38.71554,-36.926075,-36.558468,-37.6612,-40.201817,-40.84299,-43.4914,-43.404984,-46.73845,-40.789185,-44.402004,-42.84203,-42.808815,-48.174625,-50.976135,-50.514713,-51.796688,-51.575363,-50.76517,-52.132202,-53.64036,-48.55978,-50.672764,-48.65849,-45.40922,-47.484394,-51.38216,-52.82547
32,False,-25.514977,-25.79645,-27.204187,-35.398758,-36.04352,-25.799828,-28.111277,-38.017746,-40.76738,-41.44953,-42.311928,-40.47139,-40.205666,-43.49543,-44.0461,-43.091118,-41.95311,-49.86152,-47.85195,-50.91342,-47.422924,-47.85912,-49.83749,-48.94526,-50.82051,-46.214905,-46.432568,-47.80706,-46.052307,-46.513676,-50.40104,-52.837456
64,False,-26.29677,-26.953299,-25.999842,-37.06612,-33.371918,-25.126,-28.997932,-39.337494,-40.189613,-40.594273,-44.64218,-43.38391,-40.049614,-40.57582,-45.2751,-46.412758,-44.68979,-49.380898,-43.126644,-52.038555,-50.221996,-51.40542,-52.984238,-55.054783,-51.85967,-50.255913,-50.939426,-51.068382,-49.475357,-49.74273,-54.91085,-56.304688
96,False,-25.335539,-25.9152,-25.860195,-34.44895,-37.851624,-31.28192,-34.553684,-38.33756,-39.072956,-41.120815,-46.788193,-38.633152,-38.91062,-43.947197,-42.702904,-45.725304,-45.483017,-50.182495,-47.01746,-53.896446,-49.1758,-52.66981,-54.846985,-55.387505,-55.240116,-51.852737,-52.675507,-53.55122,-51.980133,-53.62896,-58.159233,-58.311535
128,False,-24.147299,-26.275093,-27.902672,-38.560303,-36.49058,-27.945217,-33.217564,-40.211014,-37.113895,-36.95222,-44.640427,-40.715565,-42.06648,-45.34563,-43.129658,-48.52281,-47.421055,-51.977203,-44.348415,-53.014244,-48.46664,-52.553703,-55.714966,-56.055634,-57.720947,-56.797325,-53.961,-56.23513,-55.294945,-56.21769,-59.164658,-59.358887
160,False,-23.7006,-24.658035,-29.767305,-37.138126,-35.81987,-28.996122,-34.467438,-37.479794,-40.335426,-38.89484,-46.40024,-42.70587,-40.885437,-48.007477,-49.387493,-47.68307,-43.986607,-50.15558,-45.598186,-53.286594,-48.866726,-53.456985,-58.58654,-57.079468,-56.258026,-58.045063,-55.528683,-55.94021,-57.256016,-58.12635,-58.914375,-59.82576
192,False,-24.178394,-27.887724,-33.283867,-41.556465,-39.15396,-27.77592,-33.70681,-40.513794,-40.70575,-41.617046,-44.509018,-44.411293,-43.839375,-44.160957,-42.51629,-47.537987,-43.567806,-51.1763,-50.134148,-55.726944,-49.042377,-53.420395,-55.739914,-57.625008,-56.56392,-55.8626,-55.146194,-57.802483,-56.096046,-56.886337,-56.78278,-58.76075
224,False,-23.86026,-25.494694,-32.256798,-35.015285,-37.405106,-25.220242,-28.47691,-39.621986,-34.960766,-34.22829,-43.78508,-44.027477,-43.941708,-45.681023,-44.276405,-47.238003,-44.06994,-51.775475,-45.27661,-52.59292,-51.20596,-54.16926,-55.525673,-56.067894,-55.42355,-56.172985,-54.52599,-57.022205,-57.42632,-59.418987,-58.955162,-60.63819
256,False,-25.514336,-27.685404,-34.077393,-38.467842,-42.368088,-24.387482,-26.579136,-40.12921,-36.380054,-35.713676,-41.373108,-44.398228,-41.043953,-42.12793,-46.57324,-48.15298,-42.90302,-52.915836,-45.30983,-51.77636,-53.819546,-53.30917,-56.5924,-54.86667,-55.008766,-55.427246,-56.8387,-56.875423,-57.135063,-57.051083,-57.7473,-58.586426
288,False,-24.274704,-26.330402,-31.094389,-38.291393,-37.54019,-33.85373,-36.90894,-38.56923,-40.69886,-41.05604,-45.00585,-43.65896,-43.895203,-44.560986,-44.474827,-48.038517,-43.042297,-49.20935,-44.378246,-53.736553,-50.345135,-50.79897,-55.160603,-55.120216,-53.512196,-53.78115,-53.55159,-54.72499,-56.488235,-57.68621,-58.479366,-58.900467
