timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-24.078804,-29.413273,-33.320015,-35.246494,-35.218426,-42.331886,-38.54256,-37.828407,-41.09257,-37.280304,-40.827885,-42.678482,-43.70213,-44.897823,-49.673515,-53.909935,-53.239082,-53.773876,-53.697235,-53.715874,-56.11077,-60.33072,-60.198017,-59.894257,-56.312798,-61.1916,-64.927795,-64.22186,-67.25305,-67.23758,-69.828995,-71.13221
32,True,-22.910603,-28.778458,-31.745441,-33.236008,-33.013832,-41.910057,-39.89824,-38.05283,-37.67626,-34.68457,-40.698044,-38.53924,-38.058308,-46.09911,-47.997707,-45.910202,-46.72714,-51.201492,-51.72093,-53.335663,-54.99998,-55.716507,-58.266926,-55.57825,-56.67484,-59.445526,-61.127846,-64.414665,-64.54974,-63.737854,-67.0155,-68.59804
64,True,-24.131586,-29.521782,-31.353134,-32.44799,-35.691772,-40.74058,-40.556557,-38.90816,-39.795094,-36.945717,-42.02825,-38.30492,-36.08506,-42.68154,-45.006927,-46.298203,-49.636654,-50.92961,-52.008114,-51.10427,-55.051342,-57.488937,-56.850487,-56.82212,-57.854004,-59.93786,-61.11625,-62.769974,-64.97639,-64.50976,-66.47023,-69.19694
96,True,-25.28761,-26.946695,-31.800215,-33.105152,-37.096813,-38.189682,-37.91101,-41.112907,-42.70885,-38.89419,-40.26307,-39.690605,-41.872017,-42.945564,-47.242374,-49.132416,-51.683983,-50.529266,-53.148685,-52.86399,-52.861725,-55.65084,-57.981094,-56.08421,-58.367573,-58.633327,-60.66404,-62.613815,-64.90704,-67.626465,-68.31645,-67.76546
128,True,-21.433994,-23.29936,-29.365429,-36.165634,-38.45172,-40.90378,-39.58855,-39.655186,-40.41782,-46.566483,-39.627724,-40.35396,-41.613766,-44.551994,-43.093838,-48.09599,-51.811493,-48.79379,-50.81461,-52.840992,-52.233406,-55.900837,-59.152283,-56.31426,-56.568604,-58.4094,-59.391285,-62.084164,-64.5711,-67.38842,-68.52993,-66.83517
160,True,-23.808012,-30.20033,-32.275604,-35.56555,-39.88585,-41.321472,-38.91084,-38.09048,-38.58318,-38.136917,-41.73763,-42.10398,-38.93187,-43.50814,-45.997295,-49.773384,-51.288536,-50.77092,-51.2849,-52.548183,-54.386475,-53.9324,-55.69447,-55.437088,-56.751556,-59.800068,-60.4763,-62.297703,-63.95813,-65.82708,-67.30582,-68.248276
192,True,-19.943583,-26.196804,-29.188059,-33.76526,-33.91161,-39.866566,-43.185955,-38.476406,-38.524452,-37.382454,-38.62024,-40.157295,-38.42025,-42.413258,-47.784042,-46.60193,-50.09121,-52.29221,-56.390114,-53.96427,-54.614204,-54.38047,-58.921776,-57.097946,-54.470592,-58.168488,-59.866673,-62.52957,-65.20956,-66.84976,-67.54805,-68.56877
224,True,-26.001785,-28.437,-34.545593,-34.971146,-33.970177,-39.979202,-44.109882,-42.791466,-42.564804,-40.02954,-43.137573,-39.675365,-37.037453,-43.042294,-45.8287,-48.613457,-50.382484,-50.313457,-51.878872,-51.65129,-51.967842,-54.855377,-57.765137,-58.229218,-56.35695,-57.040268,-56.579857,-51.967846,-52.01214,-50.896683,-51.95008,-56.009125
256,True,-28.229807,-28.619453,-30.407803,-32.523426,-33.227028,-37.051544,-39.489723,-40.41779,-39.61688,-43.28511,-41.371838,-41.888405,-38.782333,-39.015907,-46.368607,-49.419857,-48.55533,-49.882896,-52.62272,-53.195988,-51.905025,-54.300713,-58.1671,-56.52531,-57.222958,-58.565414,-59.705486,-60.311073,-62.119873,-61.621166,-61.958214,-65.07782
288,True,-25.022038,-30.192678,-30.384773,-33.864693,-35.1324,-41.274765,-40.801586,-41.49586,-40.271145,-39.044167,-44.59449,-39.050587,-36.482677,-38.531918,-45.98295,-48.880253,-50.784386,-49.677525,-50.923637,-53.73063,-54.09094,-56.306107,-57.85191,-57.041443,-57.123623,-58.122887,-61.548428,-61.528248,-63.920578,-64.66845,-66.31136,-68.17496
320,True,-24.282059,-26.433313,-32.714725,-39.526566,-38.921326,-39.605698,-36.07038,-36.280678,-38.13419,-40.09214,-42.90753,-37.66571,-37.952225,-44.05925,-48.3879,-49.294125,-51.749172,-52.188435,-53.12237,-52.80312,-53.148705,-54.411922,-60.076256,-57.13459,-56.20932,-59.286266,-59.95179,-60.633034,-63.606216,-65.95437,-67.016464,-67.15704
352,True,-22.307339,-25.015318,-31.4085,-34.187378,-37.08342,-39.60852,-39.586937,-39.391792,-42.10177,-39.84296,-45.061417,-44.585182,-38.59521,-43.03952,-47.552204,-47.923374,-50.126743,-52.26848,-51.70765,-52.31278,-54.926086,-55.7051,-59.278786,-56.654972,-56.94689,-60.246056,-60.54144,-61.92274,-65.04784,-65.1934,-65.97493,-67.89945
384,True,-26.969606,-27.798574,-30.288017,-36.206627,-33.74934,-36.577316,-38.063007,-37.850357,-38.85527,-41.16456,-42.20888,-42.419758,-39.7563,-41.68534,-44.997593,-48.428326,-52.156,-49.4356,-51.121246,-51.670303,-52.750824,-53.626663,-57.00056,-57.998405,-57.476276,-59.20851,-59.6494,-62.37435,-65.72248,-66.64672,-67.99373,-68.13556
416,True,-21.574583,-25.967216,-28.68942,-35.131268,-35.42849,-37.88563,-41.177296,-39.89369,-41.618164,-41.069225,-42.81169,-38.013798,-35.39071,-41.607742,-46.329323,-46.089535,-49.90169,-51.759636,-53.003117,-51.733162,-51.88644,-55.911945,-60.70192,-56.959717,-56.736473,-60.25867,-61.471767,-63.323154,-64.44403,-67.87029,-68.79272,-69.006676
448,True,-20.744173,-23.645018,-28.498878,-29.020996,-35.65037,-39.03884,-40.985836,-40.190018,-39.93991,-39.37017,-37.631107,-35.89363,-35.81586,-40.812267,-46.949577,-48.710594,-52.46808,-52.76671,-53.152184,-51.886948,-53.930622,-55.78476,-56.47469,-56.211704,-57.387688,-59.619904,-61.308975,-61.031384,-64.69058,-67.478134,-68.32681,-68.35639
480,True,-24.085659,-25.278738,-34.879578,-32.123905,-34.561657,-39.694138,-40.288013,-42.681904,-39.417114,-39.42914,-45.455326,-42.885685,-36.94925,-39.510395,-45.205795,-45.732903,-49.30829,-52.758213,-52.348,-52.11358,-54.430603,-56.653015,-60.142532,-58.696995,-57.90496,-60.382378,-60.542984,-60.9899,-63.866154,-68.73935,-69.04696,-69.08586
512,True,-22.71658,-25.457733,-30.879257,-32.56458,-34.056957,-40.1123,-40.90836,-40.978848,-40.8724,-41.167812,-42.852863,-41.82915,-39.86517,-42.18077,-45.649986,-48.72217,-53.244278,-52.95797,-54.248318,-52.47375,-55.14408,-56.51567,-57.04405,-56.693085,-58.143486,-59.23011,-58.96938,-62.06993,-63.61359,-66.65806,-66.79596,-66.05951
544,True,-28.68892,-26.116163,-29.641144,-37.241962,-35.98845,-40.46555,-40.37704,-38.68596,-41.996956,-40.959984,-47.66842,-39.42395,-38.59997,-41.031357,-45.60619,-50.835884,-52.52906,-51.650356,-50.429195,-54.4438,-54.495007,-54.902924,-55.985275,-55.21238,-55.88177,-59.24243,-61.41719,-62.757156,-63.506958,-67.60925,-69.04939,-68.93027
576,True,-23.49319,-22.46,-30.922518,-35.52244,-35.390312,-39.581657,-37.01719,-39.99828,-43.24164,-39.46524,-42.79084,-43.69542,-39.62534,-41.840477,-46.02693,-48.59587,-49.03205,-51.32168,-52.44268,-54.24683,-52.877087,-55.416252,-57.511894,-56.190895,-55.775795,-58.398445,-60.158543,-62.32978,-63.67454,-66.92643,-68.37459,-69.26078
608,True,-24.959618,-25.460642,-31.445105,-34.63696,-34.280163,-39.923912,-38.3471,-37.121685,-36.463493,-37.40423,-38.2425,-39.876293,-38.62235,-42.113415,-46.31754,-50.783657,-53.863255,-50.187717,-52.32103,-52.84294,-55.636757,-54.437035,-59.202843,-58.989414,-57.826023,-60.034466,-60.40786,-63.399967,-65.777504,-66.99718,-67.23761,-66.50359
640,True,-22.725203,-22.252941,-29.135504,-33.392475,-33.746204,-40.09686,-37.657833,-37.00384,-40.573727,-41.9243,-42.28908,-43.333595,-38.362545,-42.373386,-44.91963,-46.21822,-50.214836,-53.83917,-54.299088,-53.200462,-53.04132,-55.58185,-57.821487,-53.980774,-55.55283,-60.47134,-60.624146,-61.655098,-63.511864,-67.98137,-67.45174,-66.99698
672,True,-24.441635,-26.782808,-31.25144,-37.079494,-35.0605,-40.60206,-40.587013,-40.50879,-42.5865,-42.555042,-45.70243,-41.338593,-41.317528,-44.07895,-47.602917,-47.698944,-48.970604,-49.49152,-52.31045,-52.79093,-55.054504,-55.63345,-56.863026,-58.34051,-57.22788,-61.191017,-62.145195,-61.676655,-63.613533,-67.9834,-67.800064,-66.849205
704,True,-20.803116,-23.939487,-31.580845,-33.579815,-32.92924,-39.626575,-40.63631,-37.501537,-43.78656,-40.89619,-43.558575,-39.263626,-39.013527,-40.907578,-46.312866,-47.417873,-49.462814,-48.824005,-52.23453,-52.184555,-53.267593,-56.195408,-58.745987,-55.957146,-55.848804,-61.260204,-61.59601,-60.90485,-63.61278,-67.17118,-66.975914,-68.710205
736,True,-23.00269,-30.866106,-30.525179,-30.318756,-32.25386,-36.787712,-39.474026,-35.76652,-35.9185,-39.953125,-40.769142,-37.510605,-34.58061,-39.822464,-40.09676,-37.948345,-35.47914,-39.415203,-48.204094,-48.40994,-49.794952,-48.870144,-49.5752,-51.03969,-51.027905,-49.114258,-48.32912,-44.684853,-35.747063,-33.738922,-37.26166,-39.369473
768,True,-23.871744,-24.917944,-30.571058,-33.29665,-32.409863,-27.883907,-33.784695,-29.891378,-31.428585,-35.191044,-38.440784,-34.48164,-33.93586,-38.24418,-38.93831,-36.76829,-31.09247,-34.857506,-44.195248,-45.808826,-43.641037,-43.68392,-44.461327,-46.17576,-45.401703,-44.039482,-38.82256,-38.007984,-32.31041,-31.689577,-34.21552,-36.217632
800,True,-22.290417,-22.896145,-29.623758,-31.349318,-31.828203,-36.13645,-38.49194,-39.663425,-42.229958,-41.58835,-41.18602,-37.982117,-36.103317,-39.719585,-45.511723,-45.178986,-45.633564,-47.84646,-47.94648,-51.941586,-54.48688,-52.35458,-53.922314,-53.74424,-54.399418,-54.810287,-53.15981,-52.002796,-47.026108,-47.90089,-50.554447,-51.780304
832,True,-22.20185,-24.855064,-31.568806,-33.01245,-32.026806,-36.831413,-39.85244,-36.727882,-37.590477,-41.45195,-43.45317,-38.311737,-37.685753,-42.335754,-45.289516,-46.797806,-47.144543,-47.84275,-50.988365,-51.30166,-51.961742,-54.262577,-56.38453,-56.06231,-57.43396,-58.704586,-56.954056,-56.534172,-51.8416,-53.13816,-57.081024,-57.639008
864,True,-21.218204,-22.001143,-31.113417,-33.2782,-35.795746,-36.6802,-37.39988,-38.6783,-39.59455,-38.79892,-40.66874,-35.551727,-35.712006,-43.31018,-46.966698,-49.089947,-47.440334,-49.03978,-49.7476,-50.788097,-53.253525,-54.618946,-57.766438,-54.77202,-54.76861,-58.64229,-58.015324,-58.817055,-57.93394,-58.28418,-60.09789,-61.61545
