timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-31.657114,-31.657837,-39.752205,-40.603386,-37.644997,-39.11585,-36.656353,-35.480198,-43.139095,-41.84286,-39.199944,-39.29139,-46.827007,-44.79875,-46.03894,-51.394802,-52.27228,-56.299877,-52.972374,-52.219833,-56.76143,-58.916782,-61.694294,-61.28009,-61.21841,-60.394234,-58.608837,-58.861713,-61.374725,-62.61971,-62.408783,-61.084137
32,True,-32.08587,-33.70622,-37.6385,-39.95937,-34.560925,-35.842766,-35.304287,-37.06577,-43.77768,-37.88586,-39.69259,-37.94717,-41.553345,-45.415592,-46.61356,-47.428684,-47.34529,-48.46013,-45.305157,-47.037624,-54.488026,-53.59781,-58.329506,-57.671124,-56.81453,-57.729527,-57.227997,-57.993374,-59.736015,-60.936996,-59.959408,-59.69622
64,True,-33.642906,-29.714975,-34.482536,-38.9422,-35.49422,-34.203102,-33.42862,-34.45237,-41.400024,-40.88747,-39.369205,-32.629772,-40.81758,-42.216537,-44.56808,-47.0999,-48.668983,-49.942207,-47.41555,-48.67562,-55.332245,-54.76879,-55.916374,-57.92679,-58.38428,-57.596474,-56.173706,-57.85561,-59.361618,-60.43787,-58.957474,-60.12303
96,True,-28.460266,-37.03812,-36.968193,-36.491123,-30.796473,-30.874298,-31.05981,-31.338045,-44.533924,-44.806995,-43.137543,-39.86161,-43.204914,-44.604843,-45.91162,-46.519398,-47.71805,-49.744934,-47.56981,-49.29521,-54.70348,-53.081078,-58.302998,-58.9227,-59.220448,-59.831043,-59.538895,-60.909046,-61.03764,-60.80114,-60.38551,-59.04221
128,True,-26.193127,-30.368002,-35.68979,-38.509037,-30.063934,-35.725487,-29.440004,-27.910793,-40.363087,-37.277046,-42.38176,-28.060719,-35.975437,-47.083168,-46.94642,-49.262665,-50.39779,-50.02691,-46.387005,-47.48163,-56.217552,-55.393047,-57.483097,-57.966877,-59.472176,-59.06472,-57.67894,-59.753044,-60.857655,-63.11413,-59.105892,-61.191383
160,True,-32.301575,-27.974506,-33.813828,-39.939457,-33.95843,-34.737103,-29.133595,-27.649334,-37.04503,-36.7466,-41.98698,-28.248585,-34.209587,-43.207176,-44.71575,-45.43734,-47.11718,-51.417664,-48.981483,-49.66585,-56.99055,-56.24594,-58.26548,-59.7042,-58.41252,-58.229748,-58.056442,-58.353653,-61.43567,-61.336517,-59.446358,-61.14048
192,True,-30.79221,-29.044395,-33.96611,-33.868385,-33.57415,-37.67106,-29.907467,-28.38512,-40.801067,-41.10464,-43.81887,-25.678713,-33.62046,-42.2477,-43.75399,-46.318756,-48.564125,-50.055584,-45.95877,-46.202484,-55.37406,-55.20451,-59.84282,-59.563187,-57.890083,-59.474457,-59.697395,-60.11084,-60.62581,-60.863953,-58.88259,-59.880043
224,True,-28.52411,-27.209282,-33.367847,-35.338615,-33.90376,-37.00785,-33.476093,-33.814045,-41.385834,-38.248444,-42.74978,-32.889553,-39.65969,-41.36461,-45.108356,-46.159615,-48.10306,-48.463318,-49.50725,-53.639122,-55.282066,-54.611336,-56.95356,-58.8676,-60.92904,-59.479897,-57.109253,-58.531372,-60.719986,-61.389572,-60.22537,-60.753365
256,True,-30.64257,-29.39187,-32.691853,-37.01697,-31.155222,-33.12839,-35.069416,-36.198524,-44.272186,-38.20211,-42.259525,-35.73273,-41.128212,-43.851208,-48.741447,-47.414284,-48.046257,-50.085526,-48.33737,-50.06176,-54.280678,-54.20491,-58.39367,-58.068542,-57.132896,-57.87855,-57.377525,-57.34549,-58.828453,-59.502697,-59.824997,-59.730827
288,True,-27.477474,-31.240604,-35.396584,-38.20662,-31.10778,-32.84927,-35.18805,-35.67715,-37.793076,-35.893784,-43.741486,-26.405018,-33.346123,-45.568466,-46.072193,-50.563206,-50.700592,-50.53595,-47.702667,-48.390778,-54.994377,-54.683777,-56.894737,-55.82453,-56.694454,-58.397194,-56.46648,-58.0236,-58.63633,-60.60379,-59.834633,-60.500587
