timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-26.579483,-31.15345,-34.080273,-37.60036,-39.657276,-43.391228,-42.294155,-42.56765,-42.698784,-43.018726,-45.105873,-44.671177,-49.92468,-50.644527,-48.22563,-51.102554,-55.60921,-53.32192,-53.849377,-55.455383,-55.030025,-58.33782,-55.634415,-55.480175,-58.782272,-60.074535,-59.798203,-59.217495,-57.628994,-58.158783,-60.219845,-59.999214
32,True,-23.538948,-25.102306,-31.084743,-34.148544,-39.371506,-38.131462,-38.553978,-39.714474,-36.96879,-36.73272,-43.06728,-49.857628,-49.352947,-47.069756,-46.224747,-48.50742,-49.466534,-51.134624,-56.57549,-53.084564,-54.0849,-56.085045,-55.5488,-55.98312,-58.983444,-59.443226,-59.00497,-59.88895,-58.00361,-57.686996,-60.84433,-61.92841
64,True,-28.099108,-26.089718,-30.048641,-32.903046,-36.538433,-38.825153,-41.95079,-40.63498,-37.07954,-37.65962,-43.260292,-45.691128,-49.505848,-48.34214,-52.230526,-51.049957,-49.571995,-53.12404,-52.9546,-54.52135,-53.908592,-53.949123,-58.000427,-57.42958,-59.94763,-61.01712,-62.289272,-61.894608,-60.878593,-60.4862,-63.802437,-65.62133
96,True,-22.357027,-25.773256,-28.14671,-31.095036,-35.15706,-39.25923,-39.442856,-43.777596,-36.76354,-36.697018,-44.29912,-44.83666,-47.319855,-49.407578,-47.72056,-46.422874,-48.84409,-51.84645,-55.865322,-53.932625,-51.90956,-57.358265,-56.45115,-57.108627,-60.311924,-60.499283,-61.22931,-62.79688,-63.674625,-62.30059,-65.42913,-67.229485
128,True,-22.897253,-26.81403,-28.465149,-35.308517,-39.004486,-41.866287,-40.824913,-42.52113,-36.916496,-37.74777,-44.38602,-46.09365,-47.07783,-45.162437,-47.528454,-48.506527,-51.14695,-52.950226,-54.866085,-54.30994,-52.884872,-57.656303,-57.518425,-58.409836,-60.89008,-61.84173,-64.39464,-63.82063,-64.49942,-64.385445,-67.69766,-69.07712
160,True,-26.01759,-27.704744,-26.114653,-31.718054,-38.15517,-39.79793,-37.92356,-40.52018,-38.60245,-38.642643,-44.123413,-46.78432,-48.32842,-43.935745,-45.993507,-47.194008,-51.69952,-53.485245,-54.97783,-56.172466,-56.745247,-58.710907,-59.12423,-59.818184,-61.837234,-61.08975,-62.36031,-63.476337,-64.85518,-65.57989,-68.61079,-67.4389
192,True,-22.68729,-22.850761,-27.78865,-31.419811,-35.3246,-39.242165,-38.085175,-40.04347,-36.15234,-35.92442,-44.577858,-46.22969,-45.140007,-46.770252,-46.903133,-48.62839,-49.78005,-53.859676,-52.729588,-52.74829,-53.180542,-56.37114,-55.833954,-57.787598,-59.81015,-61.060753,-63.27292,-65.39496,-64.33921,-64.87002,-66.24896,-67.449036
224,True,-27.74245,-26.86705,-32.654537,-37.917007,-38.44231,-36.589306,-38.50502,-42.106937,-40.32442,-41.27687,-45.781693,-45.864586,-48.699528,-48.158134,-50.29332,-52.286522,-49.149887,-52.353497,-53.24915,-52.743675,-53.276527,-53.043953,-55.930298,-56.444813,-58.167492,-58.846455,-62.603035,-66.16853,-63.53165,-64.14107,-65.19193,-67.31442
256,True,-25.184616,-25.946234,-31.665047,-33.217655,-35.88593,-38.106266,-38.19721,-44.865833,-40.06029,-40.8663,-43.27649,-47.41402,-49.595314,-46.777924,-48.75863,-49.95965,-52.12038,-51.509773,-53.927494,-52.011177,-53.281746,-55.18692,-57.331863,-58.600178,-61.41394,-62.965286,-63.680996,-66.91265,-65.58918,-65.36159,-66.04654,-66.20849
288,True,-25.38542,-24.211061,-29.678564,-30.034876,-37.521378,-41.077236,-37.636635,-39.658653,-39.188103,-38.432476,-42.888702,-46.84548,-46.159626,-47.622585,-46.87787,-49.564434,-47.95328,-50.175213,-52.585045,-50.181618,-52.794117,-56.596622,-55.5244,-56.81015,-57.206226,-57.38801,-60.694233,-61.761475,-61.38435,-61.8458,-63.96026,-62.69436
320,True,-26.686308,-30.083359,-29.842224,-32.096355,-36.528687,-40.858932,-39.150032,-41.366165,-36.19115,-36.92356,-44.248665,-45.620148,-45.737885,-48.424343,-46.29058,-45.050484,-47.268772,-48.77736,-51.372562,-53.357468,-52.71676,-53.071564,-55.480507,-57.72028,-58.049004,-57.227715,-59.28078,-60.607338,-59.451454,-59.83705,-61.713516,-62.767067
