timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,False,-31.547256,-33.99801,-35.739998,-38.844063,-39.35761,-39.668953,-36.62805,-35.976883,-38.943226,-41.140068,-43.543594,-30.231842,-34.61379,-44.41271,-48.11889,-47.99969,-48.867493,-54.320602,-53.519928,-56.355736,-59.97943,-59.757263,-59.80942,-60.92892,-58.725643,-57.91512,-58.266716,-58.817772,-57.992523,-57.837563,-59.870346,-63.42183
32,False,-31.67162,-32.13518,-36.0587,-36.202003,-38.635254,-31.9946,-30.936943,-29.828833,-38.208454,-41.365376,-45.6034,-25.95659,-33.36022,-43.01645,-45.005043,-43.065723,-45.01111,-49.306572,-48.560402,-51.027664,-54.465374,-53.28076,-57.749367,-57.85344,-58.535694,-56.549095,-55.334248,-58.0007,-57.15387,-58.13465,-58.957832,-59.155228
64,False,-30.636177,-32.62196,-33.606632,-35.47579,-34.915405,-32.900723,-30.204803,-28.502768,-40.736954,-39.771847,-45.964638,-30.259396,-34.957317,-41.187916,-44.27133,-48.016052,-48.618847,-51.18392,-45.467815,-47.092384,-55.82991,-56.09027,-58.220505,-58.307014,-57.038307,-56.951393,-56.27508,-57.60378,-58.41066,-58.734417,-60.707516,-61.025486
96,False,-31.261423,-32.02551,-35.92569,-38.87148,-35.989548,-32.89352,-33.442207,-32.0571,-40.371536,-40.129032,-42.647995,-30.452845,-37.59352,-47.311333,-48.00629,-47.318382,-48.377777,-50.11372,-48.771458,-51.09799,-56.98707,-53.314995,-56.734474,-56.32195,-57.536247,-56.69973,-57.776306,-58.47867,-59.23339,-60.28343,-59.987774,-61.131226
128,False,-28.803303,-27.708578,-36.25118,-36.390995,-36.207195,-38.086582,-33.96948,-32.402313,-41.650887,-42.587845,-42.114605,-31.457853,-38.411045,-44.34085,-45.614223,-48.598648,-48.375137,-49.915012,-48.131485,-51.230865,-53.92659,-50.15326,-57.261932,-56.709,-57.90665,-56.99329,-56.587837,-59.635513,-61.554024,-60.313377,-59.40224,-62.11326
160,False,-31.04272,-30.028164,-33.808113,-38.865902,-35.66734,-30.756979,-30.165491,-29.45419,-43.718723,-40.565033,-42.276398,-33.50206,-37.108112,-46.42427,-48.821484,-47.7504,-48.232468,-48.068844,-50.556904,-52.861973,-53.981293,-54.38652,-58.862465,-58.837738,-59.39509,-57.670197,-55.817154,-59.03708,-59.569965,-59.37509,-59.08424,-60.472794
192,False,-29.771488,-26.00153,-32.745735,-39.86084,-39.214542,-34.36686,-32.627556,-30.927202,-44.05706,-41.046913,-44.010654,-38.260162,-40.859932,-45.797924,-44.91795,-47.587963,-49.926395,-49.95027,-50.00843,-51.395435,-53.162098,-51.829224,-54.620422,-56.843437,-58.948006,-57.762177,-57.49687,-59.36997,-58.69084,-59.861828,-59.97684,-61.886555
224,False,-28.891823,-28.243736,-32.99032,-35.540833,-38.602833,-30.45469,-33.659386,-33.662342,-41.588852,-43.53563,-43.085266,-29.969048,-35.696922,-44.645393,-45.18274,-49.365086,-49.31843,-51.217594,-50.741394,-53.305187,-57.460663,-56.06432,-58.375595,-57.912605,-57.596546,-58.62438,-57.54337,-59.147514,-59.058884,-61.118362,-60.490307,-59.02807
256,False,-28.868372,-26.46146,-35.279568,-36.811535,-37.42984,-29.11519,-30.643162,-30.366776,-41.434708,-43.147804,-46.421818,-29.550306,-34.809605,-44.631004,-45.595776,-50.425377,-49.863552,-50.187958,-48.290504,-51.534805,-55.59801,-53.993645,-59.874107,-58.75748,-57.11565,-60.361435,-58.406067,-59.67383,-60.293236,-60.13604,-58.762367,-60.559406
288,False,-31.554718,-31.456022,-41.19013,-40.264725,-35.76628,-32.301086,-30.998316,-29.236166,-38.86399,-37.287106,-40.189987,-29.098812,-36.058865,-47.08692,-46.541553,-48.01483,-51.050064,-51.74427,-48.442993,-48.91645,-54.3261,-53.728493,-59.094738,-58.339096,-57.085915,-58.205437,-58.647873,-58.661217,-58.885456,-59.894447,-59.47006,-59.780373
320,False,-31.42296,-31.911161,-32.080368,-36.621635,-35.24071,-31.89442,-31.21414,-30.374296,-40.06877,-43.61818,-43.487858,-31.43075,-36.677784,-44.48614,-46.87881,-48.04483,-49.612545,-50.060562,-41.6955,-42.198032,-54.409874,-53.295303,-58.378315,-59.033123,-56.35411,-58.056,-57.69187,-58.908035,-60.590088,-59.479942,-59.2177,-61.178913
352,False,-29.302156,-27.240158,-31.766987,-33.501736,-29.626417,-29.24538,-31.903822,-29.104967,-27.075722,-32.064854,-32.229847,-22.455854,-26.953642,-31.617111,-33.345047,-30.665932,-33.607536,-39.816906,-40.8046,-45.551567,-48.39964,-49.574017,-50.30722,-52.325813,-56.030956,-54.25436,-55.663727,-59.136105,-56.51084,-57.496906,-58.219177,-59.466713
384,False,-29.647343,-28.896734,-33.268494,-30.56156,-33.129726,-29.91829,-31.193512,-27.101824,-33.856667,-36.836666,-32.839294,-28.791208,-32.44653,-34.94893,-39.133705,-34.59177,-40.53621,-45.35936,-43.652935,-47.27871,-51.09955,-50.050575,-56.46649,-55.383636,-56.518063,-56.376186,-57.268658,-58.808895,-58.988224,-59.65732,-58.859028,-60.2091
