timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,False,-28.592785,-33.71929,-29.097174,-28.286911,-33.69239,-31.368113,-37.886444,-41.38896,-41.42617,-41.14712,-46.631413,-43.13758,-43.429066,-43.03808,-45.63569,-46.20165,-48.482777,-51.683163,-52.649582,-50.455208,-50.312263,-49.40531,-54.293095,-54.862907,-54.688168,-58.151516,-56.840286,-58.544754,-59.137764,-61.75102,-60.978767,-62.16781
32,False,-27.894075,-30.356064,-25.96178,-31.047436,-36.75039,-30.046078,-34.110664,-35.32911,-37.738117,-38.239124,-41.878242,-43.832413,-42.008827,-41.956047,-44.10386,-44.893604,-43.902092,-47.310333,-47.366257,-51.200935,-51.36303,-49.18188,-53.714355,-54.41933,-54.33789,-57.34189,-57.937347,-58.38425,-63.01259,-65.576256,-67.03786,-67.6348
64,False,-26.918541,-27.4906,-26.820147,-30.988857,-30.881422,-32.1365,-39.370758,-39.86363,-35.99699,-37.918564,-42.24838,-43.346855,-39.276882,-43.02689,-43.07468,-46.11258,-46.344967,-46.66272,-47.419563,-51.967487,-53.67404,-50.11273,-52.392357,-53.818707,-54.29758,-56.891624,-57.089153,-58.468777,-62.94664,-63.98129,-67.39768,-67.99644
96,False,-25.184097,-26.423063,-24.3177,-30.640373,-32.16792,-30.532219,-40.929367,-37.535408,-33.713398,-37.617958,-42.885773,-41.60072,-42.154327,-37.378574,-41.551075,-42.95889,-44.643475,-46.36799,-46.309696,-49.034134,-53.332794,-52.139782,-53.091988,-52.98047,-52.777172,-56.266674,-58.12397,-59.31556,-61.238533,-63.78036,-66.7401,-69.20246
128,False,-23.400139,-29.982302,-24.39541,-29.049545,-30.978277,-29.543457,-37.349365,-38.22519,-36.653435,-36.519695,-41.249245,-40.58751,-44.97917,-43.691017,-44.3955,-43.600082,-45.958256,-47.585827,-48.44351,-49.420433,-49.909576,-49.816345,-52.708096,-53.0446,-53.321224,-54.912994,-56.140465,-59.79682,-60.792065,-65.90708,-66.54552,-67.461
160,False,-24.617598,-26.989126,-26.67957,-32.01855,-33.627037,-31.050398,-36.45386,-40.917694,-35.234825,-41.535805,-40.901115,-43.648396,-41.83658,-43.74552,-42.481453,-44.398285,-46.54026,-48.051895,-46.541946,-48.37442,-50.35087,-49.547573,-52.031784,-55.109486,-55.099186,-56.00002,-57.978653,-58.34322,-62.993793,-64.647766,-65.55774,-68.57988
192,False,-24.581287,-30.038166,-23.614525,-30.177197,-37.355045,-31.892021,-39.311974,-40.249336,-39.050976,-45.312,-45.546623,-39.32881,-38.876686,-42.585297,-40.68483,-42.100777,-42.64448,-49.103653,-50.336643,-52.32007,-52.34973,-52.599274,-54.29066,-53.826355,-55.40988,-57.030327,-55.962578,-59.07199,-61.844246,-64.48394,-67.02283,-67.20695
224,False,-25.328531,-28.256824,-24.798338,-28.019255,-32.52294,-32.687477,-36.781574,-37.686153,-39.24061,-38.462963,-39.37862,-40.35484,-42.887985,-42.859665,-42.935776,-43.69881,-43.800575,-51.597336,-47.627823,-47.51507,-49.434364,-51.225754,-53.64456,-54.318577,-53.525772,-54.5042,-56.656044,-59.844345,-61.514862,-63.751266,-65.418846,-68.60633
256,False,-25.05102,-27.30402,-28.418129,-28.846304,-32.707947,-30.253815,-41.02867,-37.19181,-37.614723,-39.745125,-42.90724,-45.837555,-43.778896,-42.449306,-42.987095,-45.403755,-45.89743,-46.940186,-48.367046,-49.440712,-49.96654,-53.377174,-52.87147,-51.751637,-55.407684,-56.30606,-57.36967,-60.21823,-62.55828,-63.810814,-66.4277,-68.75617
288,False,-27.92311,-29.628714,-30.910397,-34.509834,-35.696358,-32.30231,-39.52328,-36.737705,-39.415253,-41.398144,-42.543312,-42.899986,-43.03896,-45.03505,-42.745327,-46.68947,-45.64591,-48.328114,-46.92635,-46.923187,-49.75051,-48.937836,-51.413063,-52.610878,-56.11035,-57.773376,-58.20983,-58.427284,-63.102383,-63.48335,-66.45479,-68.29421
