timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,False,-29.976027,-27.636688,-30.688372,-32.17338,-32.790504,-33.704742,-43.49298,-41.905613,-35.735184,-40.07458,-45.39779,-44.164284,-46.037632,-46.51125,-43.12639,-46.307716,-51.937172,-52.147594,-51.709743,-52.47136,-53.680428,-56.3374,-60.447754,-57.489544,-61.397125,-61.6192,-61.37625,-63.530663,-61.96514,-67.52914,-66.369385,-66.74126
32,False,-22.32588,-26.916258,-26.21309,-26.24343,-30.297691,-30.544912,-29.701347,-25.332855,-29.999924,-34.51911,-30.759289,-26.867775,-26.303225,-32.21509,-33.04954,-30.730667,-34.595436,-38.591217,-41.93965,-46.86921,-46.77955,-49.782352,-49.396137,-51.979885,-54.748276,-57.061802,-58.326897,-59.97301,-57.868584,-58.755272,-62.041286,-62.179302
64,False,-24.137962,-24.095957,-23.668407,-26.942389,-30.966011,-28.205505,-33.2066,-27.699242,-31.724083,-35.680614,-32.360844,-34.028507,-36.01973,-33.62845,-37.82553,-34.814713,-42.14303,-45.677223,-45.85707,-49.161224,-47.21724,-50.09716,-52.661057,-55.455635,-56.594624,-57.52605,-59.608196,-60.940643,-63.053383,-65.25193,-68.0395,-69.87693
96,False,-22.790392,-25.629988,-26.882895,-29.77353,-34.428917,-32.362488,-40.35916,-32.115406,-35.49415,-43.412666,-41.368965,-36.573875,-37.78537,-39.918106,-39.385284,-43.68395,-43.318222,-49.945816,-49.81255,-50.741272,-53.85746,-52.775364,-54.450653,-56.347042,-55.88362,-59.253014,-60.901455,-63.099,-66.83095,-69.376686,-70.46614,-71.1814
128,False,-26.037483,-26.829348,-26.464788,-30.547733,-34.599575,-31.008945,-37.368904,-35.62344,-33.490673,-39.90361,-39.143642,-39.054604,-41.974045,-42.481556,-40.594975,-42.74861,-45.09308,-46.6438,-49.75939,-50.480007,-49.812347,-49.91613,-56.047672,-57.139763,-57.56943,-58.050774,-59.098797,-62.548126,-66.74977,-69.242165,-70.17688,-71.46947
160,False,-28.919075,-29.321224,-27.023048,-32.22079,-33.858215,-31.28173,-37.999798,-36.37224,-36.710773,-43.74272,-46.166573,-43.28103,-41.477283,-44.449238,-42.47956,-42.942368,-46.971706,-49.573135,-48.59783,-50.89756,-52.571777,-51.815796,-54.59873,-56.64469,-58.19301,-60.29641,-61.626095,-62.184013,-65.46222,-69.148094,-70.641266,-71.23934
192,False,-24.970928,-26.389633,-28.158072,-33.28096,-30.830973,-29.334257,-38.677563,-34.753643,-36.137604,-39.853645,-37.612427,-44.25463,-42.672886,-45.693874,-44.55951,-46.37667,-46.164707,-49.392757,-51.931503,-52.46016,-51.377335,-53.902393,-54.71367,-56.546318,-56.509888,-59.08873,-61.844944,-62.409252,-65.43151,-68.24752,-70.68142,-71.05263
224,False,-27.211096,-29.032412,-28.795538,-32.34384,-29.67128,-29.882956,-38.448864,-42.504585,-38.76689,-39.60085,-38.73056,-43.173096,-44.52993,-45.97649,-46.26072,-49.78191,-47.391693,-47.969395,-50.39639,-50.282818,-50.386066,-52.27777,-53.134842,-56.971584,-56.98633,-58.58665,-60.606834,-60.189796,-66.5745,-68.913,-70.27243,-72.00623
256,False,-21.997671,-28.876572,-26.069223,-30.65786,-31.441763,-34.820187,-38.61491,-35.49792,-34.355236,-36.90947,-43.635487,-40.925194,-43.857456,-42.574333,-42.222553,-45.884148,-46.3666,-49.514065,-50.35659,-51.36467,-51.226646,-50.56194,-54.384975,-56.87437,-57.32826,-60.31526,-60.532146,-62.925354,-65.18013,-68.51157,-72.34808,-71.79497
288,False,-25.387676,-31.197023,-27.795218,-31.197853,-29.588833,-35.03323,-41.116226,-40.688843,-39.128033,-39.17877,-43.223022,-40.479607,-37.49368,-41.763466,-47.141117,-48.90448,-49.17151,-48.355896,-50.700287,-51.497902,-50.501766,-52.608524,-52.906113,-55.375484,-57.55283,-59.98321,-61.307884,-63.64421,-66.52094,-68.73234,-71.755684,-70.610725
320,False,-25.30452,-27.749874,-25.886353,-32.72289,-38.51819,-35.28707,-41.00475,-37.71484,-35.38959,-35.98648,-43.921844,-46.992897,-40.254654,-42.90461,-44.61287,-43.404694,-46.108242,-51.2467,-49.63633,-49.286316,-51.70672,-53.341835,-54.6289,-55.94995,-56.51886,-60.373077,-61.01875,-64.01436,-66.23811,-68.5323,-69.56774,-71.49744
352,False,-26.277903,-25.532187,-26.618021,-34.2455,-32.432804,-32.279182,-39.447357,-38.199585,-34.957336,-36.89349,-40.833214,-39.114155,-39.27357,-43.15579,-42.570717,-43.70623,-47.317028,-51.530796,-50.20147,-54.120247,-52.884666,-50.03731,-53.928795,-56.87632,-58.665966,-60.070885,-60.969166,-62.83165,-64.931076,-67.40024,-71.41679,-72.06995
384,False,-24.888798,-28.582012,-27.582542,-30.041178,-31.67603,-31.878138,-38.438286,-37.406265,-37.67693,-41.16138,-41.86865,-42.08885,-40.167828,-41.481964,-44.03618,-45.2037,-46.858276,-48.634254,-49.324608,-49.73898,-52.44046,-51.53595,-53.044746,-54.808804,-55.0362,-58.238396,-61.509712,-62.627144,-67.593796,-70.0889,-70.86402,-71.489296
416,False,-23.744217,-30.750763,-31.495579,-30.186237,-27.94479,-32.033043,-37.225212,-36.052547,-36.75911,-41.64995,-43.777252,-42.224403,-39.75696,-42.36567,-44.590927,-46.542286,-46.27624,-45.909134,-49.273342,-49.835945,-51.890965,-50.24195,-52.948326,-54.245228,-58.40033,-59.22995,-60.437767,-61.201347,-67.224625,-68.85413,-71.192505,-72.28195
448,False,-26.01742,-27.889069,-26.266926,-31.56437,-32.182343,-32.8506,-37.329334,-37.800663,-35.871494,-36.837547,-40.433918,-38.265926,-42.497616,-44.812336,-43.776173,-47.98356,-47.584743,-48.306343,-48.52894,-49.839115,-51.689278,-53.77274,-54.597008,-56.40825,-57.56468,-58.62268,-61.478973,-61.8404,-65.96927,-69.2322,-70.074936,-71.67987
480,False,-26.688847,-27.612011,-28.550026,-29.50225,-32.916885,-32.713573,-38.23864,-40.639824,-36.778473,-38.71521,-40.293343,-40.701836,-38.884876,-43.176422,-44.8272,-45.795494,-45.597836,-49.50249,-49.596397,-51.195724,-51.674915,-52.307037,-53.466496,-55.375904,-59.768673,-59.58963,-59.724583,-61.634388,-65.151794,-67.7553,-69.51644,-70.96749
512,False,-25.435402,-26.166437,-25.250547,-36.14204,-36.185043,-33.57868,-39.02571,-38.85747,-35.427277,-37.839462,-43.30246,-41.699448,-42.556377,-41.84557,-42.773174,-45.417667,-48.30522,-53.976013,-52.75846,-53.06115,-51.34352,-50.708866,-54.571117,-58.54938,-60.292847,-59.43863,-61.185116,-64.50828,-65.96135,-68.917175,-71.14796,-72.6402
