timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-34.406418,-34.901382,-34.732265,-37.400864,-39.97496,-40.68335,-40.008846,-43.60766,-41.344013,-42.385216,-42.728306,-49.916245,-51.35904,-50.52221,-49.448544,-50.896664,-57.812073,-57.23471,-58.788574,-61.068424,-57.54329,-56.43856,-60.090828,-62.635353,-62.41033,-65.14346,-65.48553,-67.163124,-72.13811,-70.91931,-73.69641,-73.27556
32,True,-27.270138,-27.603882,-29.627047,-32.00889,-35.367836,-36.28981,-37.708813,-39.33182,-36.366467,-42.697815,-40.342598,-49.150322,-50.81547,-45.66365,-47.986374,-45.860428,-50.35183,-50.133854,-53.9986,-53.130882,-54.703594,-55.83925,-58.236748,-62.42531,-61.769135,-62.912502,-62.695827,-63.886246,-67.848236,-70.442406,-71.4097,-70.61631
64,True,-29.483767,-31.9515,-33.768974,-35.610306,-35.73825,-35.88297,-37.63782,-41.325397,-41.943245,-41.248936,-38.54493,-45.177803,-46.107582,-49.372253,-45.52983,-47.17193,-49.912243,-50.90279,-50.128117,-53.91223,-54.466446,-55.00358,-57.51873,-59.02099,-61.53411,-61.603737,-63.193165,-63.75248,-67.09857,-69.87014,-71.33569,-72.086555
96,True,-23.210194,-32.578377,-31.611732,-34.679287,-35.658142,-35.461487,-35.77397,-42.52263,-46.77507,-43.922874,-41.881325,-43.08247,-45.58925,-46.339622,-45.809753,-45.501972,-49.147755,-52.29883,-51.127167,-55.21553,-54.80444,-54.089046,-60.00367,-62.91099,-62.633484,-61.122135,-64.69931,-64.01191,-67.783005,-70.68216,-72.94106,-72.70371
128,True,-28.873516,-26.675406,-28.938894,-30.155022,-36.893074,-37.15161,-38.62848,-42.519333,-41.18183,-42.58439,-40.433926,-40.37713,-47.29413,-47.523514,-48.737793,-47.1274,-47.743687,-51.29583,-54.025314,-55.447197,-55.999836,-55.922207,-58.067543,-59.368843,-59.456062,-60.474087,-64.069435,-65.866005,-68.40982,-71.1124,-72.2798,-72.40405
160,True,-20.753582,-27.905512,-31.568542,-33.077293,-36.17433,-35.673515,-40.782974,-36.859623,-38.22371,-37.965897,-38.27815,-47.736263,-45.27555,-49.503407,-51.620316,-51.561466,-50.44933,-51.71718,-50.471577,-56.074448,-55.853554,-56.68209,-57.626396,-59.347176,-60.432858,-62.035065,-63.49861,-64.82183,-68.04265,-70.34392,-71.834625,-70.811646
192,True,-23.717995,-31.480087,-34.93825,-34.55679,-38.414856,-36.31028,-41.609882,-39.58359,-38.62867,-39.25654,-41.44735,-44.161983,-43.554695,-45.289005,-46.348335,-47.013588,-49.134644,-49.14335,-50.4015,-52.66954,-55.237614,-54.378815,-60.827805,-59.84861,-62.465614,-62.40889,-62.769436,-65.14686,-67.42198,-69.95905,-72.67791,-72.576836
224,True,-22.97004,-29.067791,-31.446344,-34.009613,-37.41985,-36.346634,-40.163788,-38.45189,-37.209625,-42.397617,-43.851654,-45.331635,-43.54429,-45.589516,-47.174416,-50.18985,-49.76889,-51.808926,-50.596085,-52.976032,-54.795815,-57.26564,-58.744892,-60.877117,-60.01688,-62.643684,-63.806236,-63.74398,-67.32477,-71.08186,-72.65963,-72.18228
256,True,-25.27319,-29.669893,-37.019493,-35.960106,-36.885204,-34.414154,-39.370926,-42.665573,-40.96379,-42.643135,-41.83214,-44.630394,-47.12905,-44.969524,-47.420395,-46.647163,-47.916298,-50.648315,-55.08499,-56.824173,-55.63369,-54.923054,-56.485714,-59.518566,-58.679977,-60.99684,-65.68366,-64.74925,-66.7906,-70.92739,-71.58378,-70.61052
288,True,-22.835754,-28.243126,-30.32442,-35.34107,-35.295902,-33.832336,-38.322136,-42.207226,-45.13901,-45.44409,-41.167866,-46.727676,-47.92576,-45.162178,-45.6074,-50.298164,-51.09325,-50.770546,-52.793995,-54.96227,-55.96463,-56.303253,-60.048004,-60.546803,-61.49465,-61.484253,-64.521996,-64.61521,-67.21432,-70.873245,-71.66214,-71.799286
