timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-32.44869,-30.062302,-31.204113,-35.25437,-33.932854,-32.55323,-36.484238,-33.464542,-26.276037,-29.920845,-41.557877,-42.137947,-39.759945,-39.344063,-38.52595,-36.82818,-35.015514,-36.987865,-37.934967,-40.49271,-44.213135,-49.512405,-52.734787,-47.322334,-44.714752,-45.349648,-47.907444,-43.681686,-34.192635,-31.56253,-34.342514,-36.355404
32,True,-26.982697,-27.463465,-34.311348,-34.67183,-33.631683,-35.442394,-32.820732,-37.708237,-23.963175,-27.152885,-37.719948,-39.954765,-41.05999,-48.608723,-45.884014,-44.399406,-42.881393,-49.087452,-50.546303,-53.221016,-50.181713,-51.59278,-56.532246,-55.528637,-55.660995,-57.65547,-56.683804,-58.71767,-61.884254,-61.333115,-57.932976,-59.124683
64,True,-30.25239,-25.777796,-33.687824,-36.693596,-31.096607,-29.044899,-31.939808,-37.80806,-22.484451,-26.166183,-41.190735,-42.146076,-39.274754,-47.967743,-46.957626,-41.656307,-40.771183,-47.84057,-46.865227,-53.57366,-56.64654,-54.807755,-57.217888,-58.09982,-57.17421,-57.81641,-57.85827,-58.220436,-60.305386,-61.004303,-60.319366,-59.6294
96,True,-27.237144,-27.39188,-32.205017,-32.898663,-33.028675,-33.841805,-32.68342,-39.050354,-29.289787,-31.358387,-36.27906,-37.292774,-38.281506,-43.87512,-47.37143,-39.765045,-38.82809,-49.595867,-49.856487,-53.89401,-52.567665,-55.546486,-58.468624,-57.10302,-57.896706,-57.17869,-59.233818,-60.164787,-60.18081,-60.893864,-59.81411,-61.192852
128,True,-27.631119,-26.945854,-32.121662,-34.243294,-33.293118,-35.358116,-38.739628,-39.64017,-23.712837,-26.344412,-39.27582,-40.785774,-42.281303,-48.37754,-49.918903,-41.712246,-40.615288,-47.713703,-51.66931,-54.512154,-55.38271,-54.694942,-57.37179,-57.57576,-57.587322,-57.707184,-59.645775,-59.585052,-60.284424,-58.990158,-58.939964,-60.07763
160,True,-27.116833,-28.070545,-35.22197,-37.03076,-31.529999,-32.91916,-38.314407,-35.66652,-28.57166,-30.08465,-41.25083,-41.19008,-40.593033,-47.809223,-44.666214,-45.611313,-47.003094,-50.132042,-50.561985,-54.338226,-52.815475,-53.489235,-56.914295,-56.73712,-58.18416,-59.499443,-56.71925,-57.854424,-60.538803,-60.851345,-58.50731,-59.31092
192,True,-27.314528,-27.278185,-32.643623,-34.388092,-31.899185,-31.546877,-39.57439,-39.604706,-26.391954,-28.354637,-41.94008,-40.690674,-38.950237,-42.200123,-45.100418,-43.845985,-43.463192,-49.193817,-52.65259,-53.73313,-51.98738,-54.357224,-56.629368,-56.955956,-58.82767,-58.86023,-57.233803,-57.97805,-60.99398,-62.16598,-59.144344,-59.609932
224,True,-28.809448,-27.694853,-35.520348,-37.189938,-30.026394,-26.045444,-33.26609,-38.377678,-25.222534,-27.112368,-41.28224,-44.215397,-44.05231,-45.557625,-48.40626,-41.70256,-38.95457,-51.46209,-51.733078,-53.229313,-51.186157,-54.410023,-58.931168,-58.322453,-56.6317,-57.85544,-60.48378,-60.2491,-61.034714,-61.23044,-57.908607,-59.882553
256,True,-27.824812,-30.39089,-37.75086,-36.240955,-30.146246,-24.945118,-37.49334,-42.42211,-23.916763,-26.422718,-41.079983,-40.229965,-39.639565,-45.20609,-50.263096,-45.13506,-41.668068,-48.207603,-50.307774,-53.441483,-51.904922,-53.086372,-58.883575,-58.92338,-56.586815,-58.838543,-58.838448,-60.398407,-62.66428,-61.391487,-58.564766,-59.44286
288,True,-28.32341,-32.325317,-37.776207,-38.110558,-32.586285,-27.412174,-37.937466,-38.222603,-25.67872,-26.232672,-42.43193,-43.27968,-41.71176,-48.930706,-47.355804,-48.16467,-46.617233,-48.610615,-50.576893,-53.002075,-53.21922,-54.47451,-57.87037,-56.970314,-56.80511,-58.36527,-57.919395,-58.090916,-60.963783,-60.598152,-59.620346,-60.676876
320,True,-29.848497,-29.194126,-30.916683,-35.382988,-33.71933,-29.751122,-35.620804,-38.29473,-23.827295,-24.760487,-45.80689,-44.473602,-44.407696,-49.247276,-48.92551,-45.30541,-44.55516,-47.410522,-47.493668,-52.611748,-52.824974,-52.847374,-55.113373,-59.10729,-56.77185,-59.277042,-58.114502,-56.894375,-55.313484,-57.601604,-57.340504,-57.039394
