timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,False,-22.90385,-28.90151,-31.16547,-37.201656,-38.02491,-42.370583,-44.616142,-43.286568,-43.978615,-45.991364,-49.928604,-41.59926,-43.583473,-49.984287,-53.12077,-55.590992,-58.525215,-60.416393,-61.12163,-65.03841,-69.16109,-67.06438,-65.45943,-65.48977,-65.78101,-68.39488,-68.71353,-69.394104,-72.26464,-70.761604,-72.64886,-72.75415
32,False,-23.945343,-28.558064,-33.032986,-37.646694,-39.28273,-43.967327,-43.744133,-44.866756,-45.037697,-45.133408,-47.733704,-39.035522,-41.2821,-48.1354,-51.32193,-52.42267,-53.907238,-58.797737,-59.677322,-60.17223,-63.762856,-61.337933,-64.06137,-61.35286,-64.11951,-66.985634,-67.90116,-70.06869,-72.921394,-72.85308,-71.937035,-73.05112
64,False,-24.440737,-25.628206,-29.533607,-39.29955,-39.881805,-43.317863,-45.15671,-41.017296,-43.536133,-48.287666,-48.064617,-39.884323,-43.26569,-49.255905,-47.89757,-54.617455,-54.865,-58.377594,-60.977325,-63.143917,-61.00978,-62.281853,-63.991333,-64.66888,-67.04164,-67.761154,-69.269684,-70.650566,-69.76656,-71.72742,-72.511345,-73.38396
96,False,-21.041012,-22.611866,-32.11367,-39.83937,-38.61315,-41.34941,-42.915783,-40.223694,-40.325962,-43.64473,-47.555847,-39.586056,-42.04302,-47.812233,-51.40287,-50.908157,-54.110317,-59.208443,-60.313866,-63.366245,-62.30436,-61.50109,-64.46975,-63.966465,-65.16762,-67.08564,-67.57165,-69.32535,-70.99268,-72.986115,-72.847305,-71.0037
128,False,-21.573414,-25.351437,-32.124306,-39.512245,-39.846817,-43.716167,-44.65151,-42.325096,-42.03941,-43.736614,-50.507393,-38.733326,-42.406006,-48.36934,-49.771175,-51.08093,-52.245365,-57.507557,-59.534,-58.6776,-64.064476,-60.937363,-64.055626,-66.17215,-64.282196,-66.954254,-68.75711,-70.24225,-70.2852,-71.92407,-72.712845,-70.8951
160,False,-23.090729,-26.1081,-29.784517,-33.45111,-38.930634,-39.63538,-39.62412,-37.214966,-38.89959,-44.27778,-48.453423,-42.4839,-46.080128,-49.797703,-49.87229,-50.329292,-53.81292,-57.733303,-60.24599,-62.73893,-63.401123,-61.119915,-63.27404,-63.614048,-61.89096,-65.780304,-67.46078,-69.637024,-71.54914,-73.198074,-72.44617,-70.7905
192,False,-22.235645,-24.052088,-32.78836,-35.300182,-34.34112,-38.234856,-34.79915,-32.548363,-36.309048,-41.93352,-38.09029,-32.202934,-32.059807,-31.894138,-31.580631,-29.103607,-31.048664,-35.279152,-42.2332,-46.864105,-41.44271,-41.09421,-39.29033,-43.319984,-40.184055,-37.976757,-41.157753,-35.11769,-30.127785,-30.537321,-34.550457,-36.493607
224,False,-23.236809,-25.230602,-29.167526,-23.813791,-26.186821,-26.701893,-27.68861,-21.637554,-27.409937,-34.706203,-27.77772,-24.928492,-24.870743,-21.438265,-23.832256,-20.795795,-24.267664,-27.188473,-29.467342,-34.559067,-29.547813,-27.310806,-27.866665,-31.552948,-28.189732,-25.841045,-30.221935,-26.119177,-20.478918,-21.339006,-25.31778,-27.563765
256,False,-21.032831,-25.52099,-27.357338,-30.473234,-31.263412,-31.068304,-36.07865,-31.597466,-36.78605,-39.518764,-37.474907,-34.9075,-33.490868,-32.117737,-36.17917,-33.81028,-35.83946,-40.913605,-40.766396,-44.655422,-41.717663,-38.59237,-42.60556,-45.822063,-43.573765,-39.9637,-38.282097,-38.928326,-36.68787,-36.553825,-40.248505,-41.486874
288,False,-22.65892,-23.254917,-29.20306,-34.18197,-32.849007,-35.171124,-42.78647,-36.0031,-38.277954,-38.309727,-37.932705,-39.874386,-41.94832,-39.91346,-42.170864,-39.810547,-41.0204,-44.50935,-45.263443,-48.652008,-44.25818,-42.19879,-44.93937,-47.64779,-45.83345,-43.2676,-45.002556,-43.959282,-39.336914,-39.27636,-44.376396,-45.866997
320,False,-21.951897,-23.454311,-27.7508,-33.850296,-32.990097,-37.39279,-44.66307,-37.14876,-41.40219,-37.64816,-38.917557,-41.30953,-40.80599,-40.903687,-42.291203,-40.71512,-42.548195,-45.04309,-44.65748,-49.679214,-47.95932,-48.58858,-49.056732,-48.510384,-47.334347,-45.74855,-45.96979,-48.09659,-44.462463,-40.17351,-47.555332,-50.410324
352,False,-22.266594,-25.15638,-27.136711,-35.320744,-33.867172,-40.850204,-42.398296,-37.846035,-40.53026,-33.947926,-40.20582,-40.071815,-43.658432,-42.714542,-44.99464,-44.251305,-47.556267,-46.632263,-47.820034,-49.538746,-49.480537,-47.55371,-47.483997,-50.588013,-50.001007,-51.16394,-52.262657,-50.045013,-48.79398,-44.002403,-51.806732,-54.29677
384,False,-22.021736,-24.120949,-28.828007,-34.172768,-38.22992,-37.863014,-39.94029,-38.604866,-40.598465,-35.372208,-39.288353,-43.65281,-44.363,-47.454117,-45.86653,-45.37662,-45.396614,-49.2415,-49.80503,-54.46579,-51.793438,-49.952793,-52.78584,-55.0835,-54.767433,-53.679703,-53.63277,-53.983997,-51.849922,-49.896217,-56.113125,-58.339638
416,False,-18.759047,-26.792133,-29.531742,-35.12982,-36.43553,-40.024178,-42.34976,-39.23347,-40.170444,-37.776825,-43.94062,-40.237312,-41.598133,-46.53561,-46.49785,-49.063145,-48.661457,-51.832462,-51.951385,-55.35999,-53.10242,-51.787064,-55.530876,-55.44311,-54.85657,-56.802223,-56.38693,-57.440155,-56.118362,-52.09497,-58.630604,-62.187252
448,False,-22.95158,-26.544468,-32.6429,-35.79657,-33.72538,-37.579483,-40.03139,-41.561363,-38.783497,-32.32963,-43.705048,-42.078785,-40.269073,-47.073635,-48.444805,-48.329483,-49.21135,-54.045986,-56.543583,-57.6347,-55.83748,-53.79156,-54.243515,-58.49536,-57.80203,-59.564224,-60.647743,-61.41592,-59.66783,-60.09365,-65.22664,-65.345985
480,False,-24.473515,-28.207699,-34.454895,-37.662395,-36.023956,-42.47019,-43.408123,-40.59784,-36.65715,-30.764162,-46.368748,-43.57822,-44.25589,-48.125835,-49.74833,-50.205284,-51.243404,-54.138622,-54.802483,-57.41871,-57.52746,-55.634197,-56.317245,-58.810486,-61.55342,-61.05284,-62.825184,-64.84477,-62.63182,-63.41453,-67.41388,-68.07329
512,False,-20.064983,-31.884464,-36.036255,-38.87339,-34.311756,-40.933094,-42.43593,-40.025185,-40.927635,-38.634117,-46.363953,-41.794964,-45.94184,-47.010326,-48.172115,-49.530598,-51.526283,-55.481567,-57.077927,-57.718544,-58.803993,-58.26075,-61.158592,-62.63559,-60.94574,-61.7071,-64.57918,-67.23426,-66.94205,-62.73767,-68.66518,-70.48583
544,False,-26.107105,-28.566343,-31.149084,-37.233166,-40.173485,-42.069145,-43.02273,-41.596874,-40.357986,-39.495377,-48.5104,-47.69089,-46.988014,-46.34849,-45.03739,-50.39965,-50.737766,-54.189182,-58.3564,-60.709343,-57.018513,-57.16925,-60.56732,-60.91141,-62.27346,-63.707947,-64.963585,-68.093124,-69.66412,-64.5481,-69.91826,-70.48309
576,False,-25.174458,-35.582405,-32.030975,-34.42679,-34.25951,-39.55179,-41.853733,-40.06765,-39.24562,-33.83078,-42.264305,-46.328465,-48.921604,-46.72081,-46.017616,-51.801712,-53.969246,-54.473896,-56.714012,-58.575592,-58.34366,-59.63091,-62.186234,-62.880882,-60.688545,-63.90713,-67.77297,-69.46458,-69.2981,-70.03078,-72.10412,-70.39764
608,False,-25.739489,-30.96526,-31.54895,-34.70479,-35.387222,-44.664272,-42.093388,-39.52891,-38.91148,-32.65294,-42.473167,-46.335064,-50.416637,-48.425827,-49.350677,-54.203075,-54.803436,-57.581554,-57.121677,-60.61249,-61.075897,-61.03395,-60.933403,-60.991913,-62.33764,-65.383064,-69.50412,-68.83811,-69.42432,-68.882675,-71.3822,-70.577095
640,False,-25.069876,-26.801184,-28.570692,-36.21251,-36.415554,-43.384228,-42.56531,-37.832954,-40.20416,-38.274292,-47.16869,-44.86362,-51.72843,-48.49106,-49.33158,-52.38657,-53.33654,-58.21237,-59.44686,-60.418274,-61.37859,-60.610138,-62.267067,-66.13516,-63.037148,-64.625145,-67.7206,-70.08268,-70.560135,-70.26704,-71.959656,-70.761635
672,False,-23.542381,-27.207497,-30.318316,-37.452217,-38.17174,-40.524136,-42.389732,-42.867935,-40.981277,-36.83217,-47.80484,-49.13986,-48.650646,-47.296394,-47.80689,-52.2057,-54.87021,-55.934658,-60.89497,-60.27033,-61.70533,-63.417374,-60.46086,-62.328278,-64.337204,-67.95574,-68.99237,-70.95916,-72.50635,-70.335495,-72.45122,-70.32264
704,False,-26.077389,-26.363403,-31.224165,-38.8047,-36.464703,-42.33723,-40.337963,-37.988472,-41.296738,-39.498055,-43.69359,-47.856594,-48.840347,-43.78344,-44.24768,-53.94699,-53.57325,-60.085167,-60.624332,-60.873104,-59.52469,-61.210613,-61.538597,-60.15487,-60.980576,-66.23064,-68.684074,-70.278175,-71.31903,-70.1448,-71.12929,-72.53914
736,False,-25.811079,-28.809195,-34.384045,-40.183697,-40.510117,-40.508022,-39.021545,-38.34068,-41.941128,-39.548336,-48.513737,-50.000652,-51.521072,-45.335426,-48.04078,-52.11395,-54.562565,-57.102448,-60.521957,-59.97089,-61.10474,-61.59351,-62.056393,-61.096233,-61.03051,-64.85706,-67.00839,-69.673935,-71.82334,-71.41976,-72.310776,-72.67784
768,False,-23.943905,-29.396038,-31.132145,-31.313477,-28.229195,-30.109865,-29.578777,-23.844921,-28.328478,-30.049717,-27.898914,-26.85977,-25.266218,-28.615742,-30.027931,-26.931461,-31.6376,-36.69213,-38.1093,-42.6082,-39.63299,-42.00373,-41.279427,-46.16199,-49.828323,-51.572914,-52.567513,-55.32627,-49.484238,-52.056435,-56.542007,-60.158302
800,False,-22.336205,-29.712534,-31.19013,-31.067307,-30.109873,-30.65814,-37.80287,-31.850983,-36.957718,-35.33417,-36.932228,-37.11408,-35.92051,-36.091663,-41.294678,-37.250458,-42.74483,-48.485073,-49.713207,-54.060436,-52.01927,-51.321407,-53.589554,-56.00129,-56.97332,-58.144882,-61.15262,-64.59536,-62.383034,-66.06674,-67.58005,-69.77246
832,False,-24.08329,-26.953163,-29.722614,-34.990208,-35.63957,-38.394592,-40.51052,-37.17503,-40.01709,-38.423977,-43.692932,-42.332123,-39.817078,-37.27556,-46.115185,-46.247524,-48.35643,-52.73519,-53.47059,-57.746956,-56.03182,-55.456345,-58.70729,-59.183586,-59.020885,-62.03465,-65.56295,-68.5372,-66.47543,-68.91372,-71.18003,-71.51855
864,False,-21.211815,-24.472198,-27.51714,-37.148075,-37.054523,-44.320522,-42.966522,-43.519753,-39.96221,-38.946472,-44.84404,-45.39522,-44.873093,-44.55618,-46.34179,-49.533382,-48.530045,-51.574974,-56.793285,-60.38479,-60.683727,-60.24916,-58.930923,-60.586494,-59.06467,-63.028236,-65.9243,-69.82341,-68.81263,-71.05735,-72.103325,-72.7037
