timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,False,-27.85246,-23.864517,-30.65577,-35.417667,-40.452496,-37.119114,-35.74366,-34.89604,-33.60291,-35.567024,-33.279564,-32.554195,-30.95724,-30.453348,-29.708117,-29.347857,-28.804302,-28.938963,-29.288906,-30.57341,-33.95054,-42.287437,-37.088936,-33.41051,-35.03026,-39.54759,-37.419476,-27.547222,-22.44191,-24.126755,-33.67434,-35.317837
32,False,-26.548927,-22.555244,-27.248419,-33.194355,-37.912144,-38.130093,-40.733757,-40.987568,-41.059814,-38.390873,-45.141777,-49.32589,-45.082798,-45.8061,-46.519733,-46.926666,-49.307007,-52.566944,-54.312607,-54.832344,-57.52363,-57.551903,-55.634113,-59.051773,-61.619797,-61.534637,-60.59297,-61.608055,-62.350445,-63.478817,-64.417145,-66.625496
64,False,-24.69177,-24.572445,-30.00505,-33.320766,-39.71827,-39.01329,-40.892815,-45.894875,-40.605427,-38.580395,-44.195004,-51.654137,-45.69362,-43.31559,-44.241596,-48.499256,-46.765232,-51.377254,-54.22857,-52.32801,-53.436256,-53.088802,-53.260796,-56.38681,-56.977848,-60.501938,-59.628376,-59.639282,-59.030113,-60.456505,-62.22086,-66.34894
96,False,-23.741508,-21.856823,-26.932295,-30.292496,-36.708073,-40.965836,-40.29258,-43.618454,-41.954956,-42.632046,-43.068367,-47.24743,-47.394157,-46.66134,-47.925877,-47.318817,-46.826855,-50.687233,-51.82632,-51.76873,-52.22929,-56.304657,-56.720547,-56.467827,-58.158134,-59.058014,-60.46878,-61.35457,-61.06693,-62.025684,-63.970486,-66.56806
128,False,-26.420156,-22.866825,-27.984379,-33.46038,-34.415173,-37.774044,-39.507908,-43.59045,-40.632557,-40.351986,-45.56771,-47.216125,-45.622154,-50.36599,-47.748924,-48.717365,-48.132362,-52.407513,-51.669235,-53.546314,-55.974022,-56.000668,-58.14148,-60.356453,-61.583603,-62.91897,-62.17811,-64.16449,-64.72755,-65.46673,-67.24312,-67.9889
160,False,-27.190094,-23.09351,-29.04558,-35.227917,-33.892742,-38.010128,-41.00239,-40.65143,-39.602615,-35.86829,-45.244553,-46.360165,-47.846153,-47.578987,-48.40916,-48.670773,-46.10252,-52.851273,-53.042877,-53.158512,-55.11177,-55.78857,-58.016373,-60.415462,-61.807068,-61.40534,-61.477264,-62.83026,-65.597305,-65.2987,-65.36431,-66.55715
192,False,-27.454166,-24.500143,-30.83039,-33.388126,-37.177814,-40.789085,-41.87315,-41.411774,-38.705154,-40.565437,-42.859158,-43.13805,-46.6919,-46.253094,-49.192295,-48.459553,-44.900112,-49.389797,-51.15032,-54.65794,-54.237877,-56.996376,-59.395172,-58.572144,-59.072456,-61.522964,-63.083797,-63.218445,-62.680706,-63.46996,-63.938538,-65.66877
224,False,-22.972853,-20.275337,-26.999,-33.090935,-34.77359,-42.529163,-43.907326,-42.40512,-42.328224,-41.69953,-44.132977,-45.054813,-45.78587,-48.053146,-51.60235,-46.884506,-45.763622,-53.882122,-53.36692,-53.18299,-55.875443,-55.56537,-55.540203,-58.648815,-58.471523,-58.825108,-60.742573,-62.710213,-62.88758,-62.455288,-63.796463,-64.18649
256,False,-25.754957,-26.163101,-30.928703,-36.90533,-37.117783,-38.468483,-44.02464,-41.606544,-39.033543,-39.20482,-46.43615,-47.491512,-43.62239,-49.33394,-54.51271,-51.958424,-48.77628,-52.517056,-53.933968,-54.413906,-57.87462,-56.038002,-58.294403,-58.951565,-58.24185,-60.603233,-62.330498,-61.86911,-64.23913,-64.48628,-65.14016,-64.550476
288,False,-24.769392,-21.784916,-25.393574,-31.164482,-35.6975,-38.720615,-40.30733,-39.498222,-40.724686,-45.029488,-44.596695,-41.99691,-40.77271,-42.33248,-45.113968,-43.931595,-45.363052,-49.631256,-55.24002,-54.078033,-54.460175,-55.920967,-55.19974,-58.251614,-57.642063,-60.31968,-61.348835,-62.69665,-63.17619,-64.24985,-64.78996,-64.58224
320,False,-28.77944,-21.906221,-28.242514,-26.112705,-25.795105,-30.103584,-30.27042,-23.649101,-27.91885,-34.04017,-27.394531,-26.898575,-25.099209,-28.664572,-31.341536,-28.54041,-32.347103,-36.002014,-37.49459,-42.01609,-39.57565,-42.290016,-41.98563,-44.578243,-49.34433,-50.63682,-51.311703,-52.159782,-50.610523,-53.018585,-55.404083,-57.67635
