timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,False,-32.876556,-32.1738,-34.969627,-39.466774,-41.94511,-41.40995,-38.23146,-30.298965,-35.158382,-43.785324,-47.44491,-47.026352,-44.32928,-47.31436,-43.271187,-46.853558,-48.315254,-52.420395,-58.68392,-55.506462,-57.891304,-59.531025,-59.53095,-56.254105,-54.333588,-60.004463,-59.185825,-59.872837,-60.30986,-61.95702,-61.25914,-60.1878
32,False,-25.324041,-24.230509,-33.383644,-32.034992,-37.565556,-34.424534,-36.175495,-31.498077,-32.41729,-43.05386,-42.35486,-41.80127,-38.924915,-46.40697,-48.127666,-48.350372,-46.062626,-50.090134,-54.61163,-54.081837,-52.66352,-53.496662,-54.55849,-53.882866,-52.09427,-56.907158,-57.818073,-58.718487,-59.689774,-58.457508,-57.847534,-59.318523
64,False,-26.727278,-24.710855,-33.19656,-31.568384,-41.505894,-38.527493,-40.14477,-24.724052,-29.949568,-43.782505,-41.958538,-44.860718,-42.53537,-44.95617,-43.677006,-46.366974,-49.19813,-52.03118,-54.082848,-51.744545,-52.733078,-56.413273,-54.813732,-54.433273,-51.565376,-56.75514,-56.463295,-58.649055,-60.503975,-59.307613,-58.558662,-57.81918
96,False,-24.829157,-22.896282,-31.963318,-30.609085,-37.236977,-36.002613,-37.765358,-28.936676,-31.772215,-42.38488,-40.88185,-43.542553,-41.988026,-44.006386,-41.97622,-43.742107,-45.83705,-52.27446,-53.640903,-52.419952,-52.579998,-55.709385,-57.981384,-53.201706,-53.10562,-56.770016,-58.52419,-57.164112,-58.813004,-59.274902,-59.276966,-57.38033
128,False,-27.123716,-24.463215,-31.623724,-31.965073,-36.19617,-36.833656,-37.742992,-28.296278,-30.85511,-41.78474,-40.533455,-38.014774,-37.226204,-39.875214,-39.37371,-37.719532,-41.285843,-44.936428,-49.92357,-52.263622,-51.09059,-52.048683,-52.454918,-52.860115,-54.196148,-57.280098,-55.273415,-58.603767,-58.69742,-58.25195,-57.76375,-57.710716
160,False,-27.268707,-25.961842,-30.050657,-26.73291,-28.292603,-30.255888,-32.049263,-23.060253,-26.814232,-35.790672,-28.54132,-28.402617,-28.514843,-29.732363,-31.741507,-28.01285,-33.69375,-38.347343,-39.335224,-42.992344,-40.89398,-43.14817,-42.87446,-47.732635,-50.043762,-52.877724,-52.153927,-54.156235,-51.28945,-53.310616,-54.528793,-56.086536
192,False,-28.631632,-26.963322,-32.244812,-27.482605,-30.391073,-31.598316,-37.72471,-23.963196,-27.57473,-42.746803,-39.040092,-39.36378,-38.30084,-36.6925,-39.656723,-39.405266,-44.21282,-47.03808,-49.589104,-50.903374,-52.092552,-53.761406,-54.126816,-50.811153,-52.802128,-54.417793,-55.739784,-57.927532,-58.634758,-58.120422,-58.052155,-57.81089
224,False,-25.647173,-21.53463,-34.171116,-28.19395,-33.01042,-35.138527,-37.96209,-22.588785,-26.319118,-42.239838,-43.788734,-40.26834,-40.47018,-41.63221,-40.705574,-41.95585,-47.849274,-50.7292,-52.686813,-55.768753,-53.557877,-53.33912,-55.5083,-53.985878,-53.461243,-57.576004,-56.622433,-58.75143,-59.624557,-58.5585,-57.316746,-59.75892
256,False,-25.668009,-23.686617,-33.721626,-32.50914,-35.39614,-37.6413,-40.52296,-26.66912,-28.860676,-41.36197,-42.86774,-42.423977,-43.172905,-41.37139,-40.57361,-40.943146,-46.702152,-50.122368,-54.295242,-53.772198,-52.620033,-54.537025,-56.64162,-55.624603,-55.02422,-58.270996,-56.278168,-58.96063,-58.14805,-58.919342,-58.872032,-60.17635
288,False,-28.155458,-26.178246,-34.34036,-32.87887,-37.853256,-35.31939,-37.123444,-23.088007,-26.72677,-42.829227,-43.531326,-46.458893,-45.18074,-44.157314,-41.349922,-41.981934,-48.785206,-48.865543,-52.871323,-52.672028,-53.777576,-54.41729,-56.968796,-54.776016,-54.01013,-56.251186,-57.542763,-58.364506,-58.098736,-59.408203,-59.71953,-59.936527
