timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-30.58979,-28.50307,-28.70153,-39.6533,-39.62189,-40.52175,-42.894142,-41.653473,-39.469597,-40.737007,-47.127426,-47.36016,-47.930664,-51.806007,-45.662827,-50.693413,-53.25898,-53.466087,-52.21135,-56.113853,-51.99656,-54.6267,-57.934326,-55.744324,-57.90258,-59.28151,-61.863197,-62.19637,-63.574127,-66.6152,-65.94997,-66.39355
32,True,-26.087934,-31.588959,-29.330975,-31.494062,-29.367493,-32.053516,-37.449398,-36.96442,-36.333538,-42.392902,-42.3685,-43.471733,-42.487473,-44.74067,-41.461136,-44.62149,-45.60988,-48.0125,-51.92463,-52.008854,-54.077812,-52.78805,-54.89098,-57.22133,-57.978577,-60.778397,-60.769657,-64.75096,-66.80707,-68.890015,-70.56239,-70.374435
64,True,-26.309925,-25.912369,-28.291357,-30.217995,-29.16237,-32.566418,-37.844822,-37.72413,-41.162796,-39.55972,-41.795692,-39.723244,-43.739468,-44.610237,-45.645683,-46.18428,-48.38307,-49.56234,-49.045128,-51.572662,-51.509216,-50.28266,-55.766407,-56.876453,-57.139977,-58.910217,-61.04621,-65.99292,-67.950455,-68.797775,-70.74069,-71.91054
96,True,-24.562433,-27.944565,-24.500916,-33.051647,-29.17719,-30.657768,-39.403843,-36.932682,-34.25648,-37.63263,-45.815956,-41.86121,-40.730843,-44.448364,-42.643265,-45.079018,-46.890545,-47.90842,-48.96074,-52.33803,-52.916092,-51.624645,-52.811317,-54.53518,-55.878162,-58.582054,-61.142097,-63.715115,-67.46567,-69.876945,-70.46562,-72.719986
128,True,-27.026575,-30.248363,-27.576763,-31.015587,-31.235004,-32.459435,-34.974762,-36.25112,-36.59365,-38.28645,-37.873684,-42.067795,-39.604076,-40.73463,-41.938747,-46.39612,-48.869514,-47.121597,-50.022583,-51.171112,-52.046623,-52.34123,-56.833187,-58.177666,-57.158638,-61.828003,-63.38551,-65.696075,-69.02038,-68.674545,-70.81444,-70.948265
160,True,-24.740545,-25.428661,-26.995087,-33.201317,-30.89504,-29.865274,-36.47902,-33.986557,-36.17291,-40.527298,-39.36703,-39.20232,-40.00049,-42.917305,-41.4456,-44.18154,-45.4063,-47.308662,-45.47802,-48.260643,-50.499313,-52.66527,-55.285267,-57.238102,-58.124195,-61.217255,-62.94185,-65.08835,-67.00584,-68.88948,-71.36762,-72.28967
192,True,-26.283134,-28.069107,-27.962618,-30.984005,-32.623615,-29.911432,-32.75515,-34.164467,-34.234684,-40.42272,-42.815895,-41.884453,-42.813915,-44.175076,-43.866905,-47.37027,-47.44586,-48.663525,-48.896454,-49.95353,-50.984,-52.928696,-53.822,-56.82567,-56.93867,-60.978294,-60.7013,-63.620186,-65.70621,-68.93156,-70.500244,-72.22797
224,True,-22.569187,-26.222666,-26.627651,-31.593416,-33.44445,-29.543427,-34.500076,-39.143715,-39.117504,-38.355793,-43.146416,-45.234013,-46.62426,-45.005966,-45.133705,-44.876724,-45.73977,-48.808495,-51.05922,-53.36842,-49.260017,-50.891033,-53.36059,-57.990883,-58.98252,-61.273567,-61.592537,-65.067444,-66.00852,-69.07774,-70.8087,-72.78739
256,True,-27.118301,-26.98697,-22.305279,-31.784073,-34.180435,-33.42398,-36.155926,-38.146248,-37.189026,-38.22211,-44.333797,-44.513477,-41.732315,-43.774017,-48.121967,-48.741344,-45.484734,-49.709698,-48.006042,-49.62797,-52.18879,-53.058464,-55.290466,-57.497524,-57.73951,-60.849243,-60.992428,-62.5024,-65.7409,-69.33573,-70.606705,-71.082756
288,True,-27.713432,-30.105715,-29.18111,-32.680283,-34.194256,-31.146198,-35.281548,-33.981518,-41.52807,-44.469105,-43.46955,-40.757755,-41.486374,-42.59652,-41.555958,-44.664135,-47.393703,-48.265495,-47.965584,-50.86692,-51.160583,-53.25886,-55.088364,-58.05422,-58.87397,-60.10986,-61.804775,-62.859272,-66.57472,-67.28503,-70.37244,-71.074615
320,True,-23.004866,-29.79195,-25.689432,-29.878958,-33.892025,-36.058773,-34.8825,-37.25272,-41.187916,-37.870075,-44.32611,-40.549084,-41.484894,-42.624283,-46.49156,-45.57955,-45.439754,-48.05162,-52.29418,-51.742725,-50.410824,-52.78637,-55.794033,-56.072334,-57.527916,-59.924316,-61.766468,-62.65717,-66.61461,-69.19292,-71.74324,-72.54245
352,True,-29.914959,-27.392366,-26.50316,-34.964127,-36.19931,-33.0802,-39.53447,-37.5683,-35.42637,-41.81759,-44.05522,-44.0894,-42.42691,-44.170452,-45.121223,-45.22688,-46.003918,-49.149837,-48.218918,-49.65971,-50.909294,-51.433,-53.5004,-57.043453,-57.25432,-60.26204,-63.93858,-63.456245,-67.82925,-70.04379,-71.878365,-70.598305
384,True,-25.8383,-29.887173,-24.947243,-31.591743,-31.611414,-33.53661,-39.11531,-32.627903,-34.20551,-40.49888,-40.641052,-42.607155,-42.35767,-47.30135,-46.274643,-45.961742,-49.001877,-47.220936,-48.66844,-52.143448,-53.417213,-52.017513,-55.076767,-58.19029,-59.226753,-59.069183,-62.06437,-62.53819,-64.94627,-68.22312,-70.39246,-73.16164
416,True,-25.557158,-29.554783,-24.16981,-27.930851,-32.049816,-31.627853,-37.520054,-33.097515,-32.646523,-37.142937,-42.2556,-41.148468,-41.342808,-43.01068,-45.45856,-44.782417,-45.333702,-48.61137,-48.3408,-51.048668,-52.431183,-49.37994,-54.0675,-57.61271,-60.61978,-60.078423,-60.57161,-61.565666,-66.365524,-69.446365,-70.615555,-72.05093
448,True,-25.654028,-25.885551,-25.304525,-31.405142,-29.404638,-31.69418,-36.335987,-32.635056,-34.871086,-38.490997,-41.718563,-46.204662,-42.340145,-47.633854,-43.233543,-44.40479,-47.431503,-47.473255,-49.78618,-50.743668,-52.375294,-53.616646,-55.892197,-56.757965,-58.687153,-59.533516,-61.40501,-64.54415,-68.41962,-72.17944,-72.210724,-72.450165
480,True,-29.118622,-30.213453,-29.13055,-30.509079,-31.77409,-33.66427,-36.217045,-37.59077,-38.06952,-40.359158,-42.918762,-44.648,-41.280396,-42.628853,-42.267605,-44.50337,-48.142315,-50.7641,-49.66944,-50.974735,-51.287582,-50.844765,-54.603386,-54.81157,-57.761253,-58.979,-62.513657,-65.053566,-67.15492,-69.86075,-71.790115,-72.22817
512,True,-23.466507,-26.296013,-24.208963,-27.510042,-30.93864,-34.01974,-34.4622,-35.01919,-35.512817,-40.207535,-43.470036,-43.94945,-45.585083,-42.49141,-41.354584,-42.494072,-45.60888,-50.214195,-48.322296,-51.326622,-48.780716,-51.139397,-54.942703,-58.623543,-57.302704,-59.671394,-61.04399,-63.497345,-67.59644,-69.79972,-71.28565,-71.58784
