timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-25.644588,-27.501461,-31.251232,-32.24133,-36.777435,-39.551365,-44.617683,-43.55702,-44.340515,-45.05941,-42.51319,-47.64933,-48.81315,-43.718536,-44.864258,-46.340363,-51.634136,-53.318,-51.90214,-56.03106,-55.35503,-54.34394,-57.596786,-60.394165,-59.18167,-60.242992,-60.047737,-60.54683,-63.34885,-67.304474,-69.41214,-69.90304
32,True,-20.371256,-25.717533,-31.190119,-33.30803,-34.555023,-35.364674,-36.768364,-37.55878,-39.00596,-40.205162,-40.38434,-46.1103,-44.109375,-46.28883,-42.51297,-43.37383,-48.176636,-50.117767,-48.844265,-51.653133,-53.164387,-51.382545,-52.646374,-56.050297,-54.89955,-56.54056,-56.712395,-59.394497,-62.050896,-63.781017,-66.246284,-68.17623
64,True,-23.588781,-29.287125,-32.322887,-30.778303,-32.79721,-35.107445,-37.925564,-39.518574,-38.971874,-42.14096,-43.129772,-46.132927,-45.125084,-39.7146,-40.333534,-41.31012,-45.771976,-47.612873,-47.3227,-50.135338,-51.95589,-52.28634,-51.03427,-54.675182,-54.829193,-55.034386,-56.642426,-57.61175,-57.396378,-59.647545,-60.67822,-60.210693
96,True,-25.339165,-28.049643,-30.28978,-30.446852,-29.815277,-27.775316,-31.058683,-28.284872,-30.298033,-34.307487,-40.327362,-36.11445,-39.784836,-38.999695,-35.088543,-31.662056,-28.344393,-32.39753,-41.407303,-41.32851,-42.749977,-42.092125,-42.53257,-47.285698,-43.475346,-40.52006,-35.83767,-34.132523,-29.201567,-31.84352,-34.32595,-34.300255
128,True,-25.218128,-27.13373,-25.47756,-28.293112,-32.50381,-29.984016,-35.28306,-33.3073,-34.809616,-42.143425,-38.447132,-37.47688,-45.172783,-43.75729,-41.072803,-43.386375,-40.045166,-43.56312,-44.772255,-48.558395,-47.808243,-47.0422,-51.335495,-52.805866,-53.336243,-51.35047,-48.799854,-48.648182,-43.300278,-45.793396,-47.987785,-47.237392
160,True,-25.122528,-27.47124,-27.688066,-29.528728,-34.17053,-37.113537,-38.133453,-39.514633,-35.412487,-41.15726,-39.602245,-36.35618,-39.773018,-42.62362,-43.074398,-43.737198,-43.850002,-46.346184,-48.215176,-50.138607,-50.151104,-49.588894,-51.23974,-52.55265,-53.017067,-54.31018,-53.475464,-54.631554,-50.187412,-50.618813,-53.816696,-54.218933
192,True,-27.014526,-26.606812,-29.22847,-32.035564,-33.41565,-32.63232,-37.6947,-36.407227,-33.03227,-40.137604,-38.950172,-39.067677,-44.29805,-44.558838,-45.180355,-44.832424,-45.30857,-47.443924,-49.182617,-49.691765,-50.955482,-50.0091,-52.836246,-53.27968,-54.572594,-57.154163,-53.494293,-55.73224,-53.910107,-55.11915,-58.203392,-58.80859
224,True,-21.590061,-23.591347,-27.992632,-33.943363,-32.174908,-32.094467,-35.457024,-34.568726,-33.14236,-38.5154,-40.237816,-40.069065,-43.559746,-42.361168,-41.379257,-44.5162,-46.926765,-46.875374,-48.31021,-51.777084,-49.43893,-51.440235,-54.53247,-55.062004,-55.188072,-55.774387,-57.22012,-58.39958,-55.895576,-59.36636,-62.70385,-63.866867
256,True,-22.909529,-29.601627,-28.1134,-31.119556,-34.418007,-37.23916,-38.470383,-40.13365,-37.537674,-40.59365,-37.766403,-38.911556,-42.275124,-42.557114,-43.59584,-44.431175,-45.46454,-48.23393,-48.018513,-51.053055,-53.997807,-51.763996,-52.224785,-54.108883,-54.39106,-56.359924,-56.665283,-57.21899,-60.301746,-61.644585,-64.51508,-67.51005
288,True,-24.796673,-28.500883,-30.051157,-31.06843,-34.294296,-36.621635,-39.88401,-40.954033,-38.27028,-39.7227,-42.487556,-40.1788,-39.2957,-40.08238,-42.658104,-43.879814,-47.60567,-47.13177,-48.31161,-50.45788,-49.160328,-49.70413,-52.81372,-53.614483,-55.186554,-56.93297,-57.176556,-58.10058,-61.76273,-63.89258,-66.114815,-68.609146
