timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,False,-27.23727,-25.58365,-29.744795,-37.613052,-41.831757,-39.880375,-42.85345,-44.77798,-40.505424,-43.06611,-42.649963,-46.18123,-48.92819,-45.645752,-55.34704,-53.19394,-51.834824,-49.015945,-49.681595,-50.96566,-52.173523,-53.36759,-56.327393,-59.758774,-59.672817,-64.09099,-60.523888,-65.90309,-66.34294,-68.4602,-69.34256,-71.60783
32,False,-23.340527,-25.003883,-26.011295,-33.249775,-37.152218,-35.903687,-36.819263,-42.622063,-39.961143,-43.216187,-42.949314,-42.11025,-42.008358,-43.083076,-42.559814,-42.514275,-45.23087,-47.046677,-47.145798,-50.42704,-49.38097,-51.554092,-51.451054,-54.632523,-56.521957,-56.258247,-59.75003,-59.44282,-64.534294,-66.20476,-67.38524,-68.89083
64,False,-25.701115,-29.368277,-25.706312,-29.060638,-33.7363,-36.627815,-38.341183,-40.47503,-40.12228,-42.670998,-40.488907,-40.84751,-44.372105,-44.730663,-45.796547,-46.297997,-45.348812,-48.42498,-48.34879,-50.249268,-51.92596,-51.13222,-51.391315,-53.395786,-53.51143,-56.557423,-58.542244,-59.333656,-63.190044,-64.28247,-68.6065,-70.5408
96,False,-26.676521,-29.538729,-29.248907,-33.97184,-36.384045,-38.073086,-37.804893,-38.147686,-36.413185,-39.975914,-42.027378,-42.56413,-44.346207,-43.330772,-42.944645,-44.86115,-45.426117,-48.743454,-51.144638,-50.989323,-51.94513,-51.157566,-53.478043,-56.372986,-55.184998,-60.071835,-60.10154,-59.978672,-61.960945,-64.6226,-67.50438,-68.299194
128,False,-25.437595,-30.256289,-25.251474,-31.169483,-33.093464,-36.85045,-37.308266,-37.610355,-36.614906,-37.724888,-44.59612,-39.55522,-42.192566,-42.038673,-44.046368,-43.825115,-45.9313,-46.658035,-47.2183,-47.266747,-50.50651,-53.05096,-53.3304,-54.44099,-56.821777,-58.50261,-58.599625,-61.395905,-65.93657,-66.5076,-69.04416,-69.56767
160,False,-25.403921,-30.469265,-28.256603,-30.780432,-35.868103,-37.460922,-39.406578,-39.69546,-37.795788,-40.359108,-41.68775,-43.684647,-40.757465,-44.440887,-47.725845,-46.824554,-46.046413,-46.21509,-50.61741,-51.767387,-49.587673,-51.03821,-53.64363,-53.225067,-56.45487,-57.113815,-59.95018,-60.949245,-65.12996,-65.20142,-67.972,-70.948326
192,False,-22.874817,-26.654076,-27.923199,-29.281418,-33.842655,-34.972332,-37.9886,-36.209908,-39.16954,-41.170944,-44.585716,-43.495033,-42.122135,-43.6755,-45.17243,-45.779095,-48.22608,-48.755726,-50.013184,-49.24751,-51.524406,-50.27133,-53.921425,-55.90431,-54.96964,-57.68663,-58.999084,-59.982834,-63.46573,-65.64946,-67.17272,-69.227875
224,False,-23.821676,-29.135864,-28.994705,-30.06839,-35.068417,-36.93913,-42.297157,-40.1041,-33.77951,-44.469143,-50.66362,-44.240513,-41.20565,-42.617115,-40.57296,-42.667076,-46.239494,-48.931267,-48.647964,-49.596714,-49.710297,-50.987667,-52.589146,-55.30292,-56.357033,-57.343513,-57.80339,-60.74537,-62.60215,-66.37226,-68.080666,-69.33429
256,False,-24.02079,-26.650543,-27.231766,-31.627224,-36.097187,-33.82869,-35.019844,-36.619446,-39.894184,-45.126575,-41.981007,-41.057045,-43.091183,-42.616886,-40.363163,-45.217457,-48.604492,-49.031734,-50.877705,-50.869278,-50.050434,-49.464222,-51.907486,-53.415863,-55.44346,-57.50397,-58.045277,-60.656067,-61.92182,-64.062454,-66.17499,-70.416916
288,False,-22.273998,-26.638792,-25.586798,-31.335318,-30.808657,-32.713375,-39.46053,-40.41491,-36.869217,-36.107883,-43.47383,-41.409794,-39.825817,-44.15007,-47.01658,-47.02362,-47.787327,-45.03662,-45.898438,-50.136963,-49.107506,-51.566902,-53.447037,-54.681755,-56.5802,-56.585068,-56.570297,-59.274696,-64.67981,-66.23151,-68.422554,-70.77294
320,False,-29.382114,-31.089272,-30.712196,-31.246298,-30.469782,-33.891132,-38.71327,-41.07081,-38.647175,-37.45992,-41.30367,-39.37958,-42.122246,-44.716568,-45.608864,-44.6128,-49.215805,-50.17343,-47.67805,-49.39684,-51.18889,-51.403156,-52.547623,-55.538544,-56.510902,-56.68345,-59.344425,-60.923576,-62.123756,-66.45534,-69.00528,-71.323135
352,False,-24.74892,-28.06504,-29.836359,-26.323883,-28.045881,-28.80025,-23.71608,-21.177448,-27.069515,-33.265545,-27.986658,-23.189287,-23.206232,-21.216644,-21.929432,-18.697676,-21.337585,-24.52575,-29.454763,-35.929516,-29.414976,-28.70574,-28.015177,-29.583,-26.80459,-25.524427,-28.338821,-24.336048,-17.512436,-18.213871,-24.8036,-26.249056
