timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-38.839603,-42.375328,-44.76889,-46.203022,-55.607025,-54.098038,-53.92639,-55.49509,-48.171597,-48.553677,-57.534172,-58.00968,-55.45959,-59.328503,-64.074005,-59.07764,-59.691906,-66.34485,-68.248825,-69.75827,-66.085014,-68.36236,-71.27385,-69.72249,-70.29885,-72.66565,-75.464035,-74.30809,-75.86648,-77.039154,-76.90216,-74.38842
32,True,-35.493217,-37.45714,-42.54924,-48.195576,-48.58742,-52.650646,-51.326275,-53.610603,-44.606583,-46.077164,-55.715748,-53.661377,-51.66489,-56.47262,-61.029816,-51.988834,-50.296494,-64.05608,-66.31591,-64.998344,-61.954327,-67.243546,-69.03021,-70.26203,-69.41798,-70.221344,-72.3625,-74.19917,-73.58216,-74.65081,-74.23273,-72.62765
64,True,-35.717926,-39.212185,-45.02874,-48.542343,-49.33908,-53.171272,-52.577866,-52.326622,-48.26061,-49.49122,-60.253983,-49.508537,-47.269493,-52.678528,-58.837082,-54.90847,-52.348553,-62.59831,-64.55179,-65.744316,-65.598816,-70.35781,-70.468735,-68.903244,-69.87489,-69.91189,-70.993416,-73.048706,-74.13236,-73.890625,-73.2248,-73.78755
96,True,-36.418976,-37.936398,-45.77874,-49.911682,-48.963474,-52.61877,-52.03175,-51.68072,-47.619778,-48.877357,-58.15466,-51.183983,-46.90293,-56.17563,-59.819714,-49.43251,-46.222214,-64.23543,-64.269264,-65.50711,-66.87382,-66.53411,-69.29903,-70.13454,-68.70954,-71.209145,-70.66394,-72.12388,-74.62478,-74.94859,-73.14106,-73.549225
128,True,-32.880684,-37.87811,-45.71958,-49.372726,-51.5029,-54.2209,-54.231117,-55.551468,-47.210125,-46.399937,-55.285004,-50.335754,-46.509647,-52.79693,-59.372616,-48.397736,-45.958138,-64.65022,-64.97807,-67.20086,-64.63316,-68.57753,-69.00849,-66.19855,-69.23568,-70.75013,-71.768845,-71.42785,-74.987045,-74.31877,-73.31091,-73.91234
160,True,-33.88517,-37.71482,-43.30423,-44.692528,-50.17769,-55.90445,-55.75216,-52.966248,-43.548985,-44.68602,-54.59833,-51.088566,-46.6563,-53.334373,-57.628826,-54.741917,-53.80757,-65.6118,-67.57767,-68.440186,-63.68296,-67.015854,-70.11142,-69.05345,-68.20325,-69.73031,-73.06952,-72.316895,-74.88896,-74.979614,-74.04492,-72.04667
192,True,-36.686028,-39.083664,-42.54766,-44.63581,-47.838318,-51.302467,-54.38059,-54.594734,-49.573235,-51.147896,-52.014824,-47.342987,-45.245537,-53.34698,-56.61495,-50.214897,-48.03395,-61.322792,-66.5645,-66.74692,-64.07431,-65.115776,-69.04783,-69.29893,-70.08813,-70.871475,-72.56669,-75.117455,-73.73465,-74.39192,-74.29874,-73.76428
224,True,-37.333763,-39.706615,-43.52958,-45.608803,-49.64791,-52.811913,-55.175774,-55.994167,-44.667877,-46.07281,-55.00457,-48.51493,-44.750023,-53.76366,-55.449455,-54.070114,-51.47117,-61.264336,-64.41267,-63.022316,-63.541527,-67.66803,-68.58626,-67.76713,-69.10101,-69.78267,-71.802086,-72.16252,-73.77969,-73.87092,-72.88146,-71.51073
256,True,-37.412945,-37.658012,-45.04989,-45.33802,-48.132004,-53.78445,-53.16843,-54.489513,-48.008766,-48.771015,-54.378395,-47.68586,-43.33274,-52.26706,-55.175255,-49.886303,-47.004295,-64.102844,-63.676613,-64.09497,-63.83024,-67.358864,-67.91772,-68.8271,-69.90266,-69.59767,-70.83774,-73.21862,-74.947975,-74.087616,-73.305305,-73.0178
288,True,-35.5717,-38.792755,-45.956978,-47.346302,-48.214302,-55.036667,-50.267826,-48.24764,-52.426643,-51.861237,-50.586884,-47.133377,-44.17227,-51.75466,-52.437225,-50.041496,-47.182735,-63.46014,-62.47235,-63.854805,-64.64208,-66.60384,-67.12219,-67.845764,-69.201324,-71.90987,-73.465256,-73.41785,-74.48173,-75.330635,-75.13666,-72.72482
