timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,False,-28.980577,-27.455135,-30.734045,-31.546652,-34.378845,-34.25011,-36.553535,-34.47131,-39.955143,-43.294075,-41.134304,-40.907978,-40.82916,-44.095886,-47.082222,-41.483177,-49.66812,-54.39571,-57.39009,-59.84726,-60.56402,-58.736275,-58.79004,-64.16051,-65.907845,-63.81956,-67.245895,-67.0568,-68.682625,-67.718185,-69.26424,-68.784775
32,False,-20.074385,-29.55287,-34.353428,-31.484623,-32.903473,-35.577183,-39.173794,-32.074326,-36.372948,-43.346157,-42.52334,-42.37475,-41.692535,-42.45095,-48.7636,-46.872833,-49.089844,-54.60527,-54.951992,-59.20199,-58.575634,-59.69505,-63.827362,-65.448296,-65.33647,-66.7661,-68.65994,-70.84209,-72.49312,-74.19432,-74.05625,-72.03037
64,False,-24.584656,-26.59454,-32.323616,-35.45804,-35.065693,-36.84121,-39.8918,-38.9266,-42.017075,-42.7892,-41.195694,-43.77739,-45.601727,-42.64155,-49.958725,-50.325413,-51.86382,-54.101173,-58.026268,-58.48635,-59.79496,-62.07628,-64.737595,-66.81117,-65.65932,-68.55731,-70.503624,-71.397995,-69.6744,-72.02316,-73.53104,-71.85102
96,False,-22.58834,-29.52864,-35.98756,-34.666725,-37.41577,-39.22583,-39.712513,-40.813248,-43.34152,-47.14174,-47.295605,-47.57086,-43.22599,-45.710823,-49.406208,-51.356277,-56.35582,-59.323025,-58.807587,-59.712997,-58.937675,-62.320854,-64.78904,-67.82584,-68.35864,-68.600136,-72.312416,-71.96093,-73.62135,-75.74957,-74.27298,-73.617744
128,False,-23.90403,-28.482029,-30.339542,-35.517067,-35.797943,-40.731674,-38.984894,-39.724182,-42.478004,-41.897995,-52.01909,-51.53804,-44.665604,-49.12119,-52.67471,-54.214672,-57.767662,-60.057304,-59.277935,-55.89004,-55.207424,-63.5225,-65.49857,-68.144516,-68.14218,-67.96649,-71.93906,-72.03676,-73.42276,-73.77765,-73.13828,-72.512276
160,False,-21.990938,-24.870646,-28.531567,-32.04537,-37.63459,-37.035526,-38.406555,-40.41787,-43.593018,-41.233543,-46.96839,-46.954227,-44.09146,-48.192047,-49.47483,-53.394653,-54.69139,-59.449383,-62.11027,-55.45987,-54.869427,-62.585396,-65.86948,-66.93088,-66.50249,-69.38864,-69.43522,-72.10428,-74.27478,-74.08143,-74.29467,-72.87262
192,False,-17.520285,-29.408905,-33.47094,-35.929646,-34.62035,-39.888206,-42.505856,-43.20262,-45.647984,-45.20835,-44.084095,-47.9409,-45.108944,-47.23492,-50.037643,-53.967743,-57.302593,-58.92771,-59.55505,-57.826065,-57.49296,-62.976723,-66.19946,-67.84192,-68.13371,-69.31965,-71.16803,-72.905334,-72.78143,-73.87734,-73.386024,-72.18406
224,False,-24.98126,-30.91523,-31.301174,-31.772015,-39.27327,-41.582718,-41.020313,-42.39864,-43.29715,-44.2691,-45.21691,-50.66165,-49.898453,-49.486446,-49.766235,-55.499557,-55.38126,-59.210762,-58.448593,-57.577377,-57.836796,-64.63032,-65.62166,-67.63246,-65.617935,-71.049866,-70.65941,-73.16411,-75.019905,-72.97348,-72.32518,-72.8829
256,False,-22.227219,-25.822762,-30.266357,-33.582207,-39.774956,-41.246906,-39.032665,-40.752235,-46.426193,-44.82147,-48.8242,-47.46879,-46.384468,-45.585518,-50.373264,-53.599533,-55.50045,-59.34439,-62.67941,-58.16066,-58.163437,-64.273445,-65.73997,-65.435974,-67.34913,-70.7733,-71.747604,-74.50511,-75.116005,-74.500206,-73.88814,-72.147896
288,False,-22.92886,-25.638798,-34.452053,-35.148186,-40.230896,-40.37016,-39.12239,-44.986412,-43.10469,-49.369766,-47.85344,-46.923424,-46.643326,-49.76025,-52.524685,-52.276913,-57.752724,-60.943073,-62.607037,-59.4327,-59.116684,-64.67171,-65.967995,-67.35416,-66.422134,-68.88063,-70.9527,-71.155624,-72.31927,-72.25404,-72.97781,-72.76885
