timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-27.9158,-30.349812,-32.352646,-37.372486,-37.124474,-38.59728,-39.73101,-38.487694,-41.29338,-47.10205,-48.111362,-47.346275,-47.516693,-48.785805,-48.70086,-52.73773,-53.423042,-55.7017,-56.664993,-57.70987,-58.49996,-58.44024,-58.704777,-59.93338,-62.82852,-67.442764,-64.82362,-66.56216,-66.22534,-68.424515,-67.60926,-67.671104
32,True,-23.35149,-24.003866,-24.834064,-31.146984,-34.68214,-36.10397,-35.174988,-38.9064,-43.993225,-48.531166,-47.74304,-49.54495,-48.345955,-51.088745,-51.60195,-49.04473,-51.899815,-55.864567,-57.272423,-56.76775,-57.339214,-59.204807,-60.19201,-60.11509,-60.955803,-64.369514,-65.600266,-66.059784,-68.35076,-69.7033,-69.30556,-69.24758
64,True,-25.667809,-27.63416,-27.432487,-32.046143,-35.66795,-36.001545,-37.173195,-38.918884,-43.16503,-40.368347,-44.556778,-44.774036,-46.99218,-46.543175,-49.232254,-49.450676,-51.18598,-53.14924,-55.481125,-58.730934,-56.447098,-57.61528,-57.982124,-59.469456,-59.060097,-62.340965,-65.2814,-68.73068,-68.24614,-70.261955,-69.840935,-68.2986
96,True,-25.932644,-23.732164,-28.173958,-33.630577,-37.94868,-38.84349,-40.180626,-40.268,-44.382862,-41.957317,-48.0883,-47.9834,-48.496532,-47.17778,-49.057,-50.61537,-50.130585,-53.843597,-57.682205,-58.502068,-59.38366,-58.895065,-59.171925,-60.43312,-60.84172,-63.61547,-65.940254,-66.9511,-66.390335,-69.56659,-71.15798,-68.99375
128,True,-23.55766,-23.228838,-31.10285,-36.2848,-37.254444,-36.719627,-35.44547,-36.424763,-42.60811,-42.821404,-46.670757,-44.72306,-45.894478,-45.048447,-49.92801,-47.768295,-51.85347,-52.290363,-54.498478,-55.47032,-58.956486,-58.904472,-56.68277,-59.398453,-60.13951,-62.43471,-64.42241,-66.38263,-67.631744,-70.20235,-69.791885,-68.53637
160,True,-28.555412,-25.914824,-30.137722,-33.998783,-37.055984,-37.272274,-35.53292,-37.728954,-43.0036,-44.86839,-48.801632,-47.559433,-46.94919,-47.401367,-48.298843,-49.85343,-52.759434,-54.05017,-56.549866,-57.38848,-58.424423,-58.42564,-58.093925,-59.636253,-60.78859,-63.508347,-64.637505,-64.7972,-67.28792,-70.645966,-69.46452,-68.95585
192,True,-23.858688,-24.466143,-27.374859,-31.960262,-34.519043,-33.452347,-33.467525,-37.54826,-44.271843,-44.592712,-44.205414,-44.21595,-45.298573,-48.67649,-48.713356,-49.69131,-52.475563,-51.98685,-55.229336,-56.254444,-58.584995,-58.68134,-59.353706,-61.142002,-58.97703,-62.19393,-66.173965,-66.19093,-65.98465,-70.01421,-70.8945,-67.722336
224,True,-23.96308,-23.175886,-29.189453,-34.51552,-36.434914,-34.50665,-34.67316,-37.730846,-41.919903,-42.53088,-43.312496,-45.13533,-47.00673,-46.369812,-48.6656,-50.403755,-48.989304,-56.179928,-55.345116,-56.63689,-57.08206,-58.681442,-59.17253,-60.41489,-61.176434,-61.928932,-65.66798,-67.27607,-69.73982,-70.01903,-70.71099,-69.6108
256,True,-24.039534,-25.550268,-25.859507,-29.964273,-33.682335,-34.0962,-36.68432,-37.40691,-41.938416,-40.14504,-46.979404,-46.26194,-46.968338,-47.08963,-50.588905,-49.070747,-48.00594,-52.288727,-51.620987,-54.890728,-56.539703,-58.646393,-58.53312,-61.211338,-61.614616,-59.758514,-56.399567,-54.805725,-55.80215,-51.166683,-52.699284,-55.534065
288,True,-23.807833,-24.979095,-30.950672,-32.99602,-35.289696,-36.745056,-37.430946,-38.342,-44.075867,-43.565575,-47.395153,-45.9084,-50.89195,-44.16595,-44.9542,-50.861034,-51.30875,-54.761566,-56.1781,-58.816956,-60.739513,-60.498917,-58.898945,-61.17979,-61.029472,-63.96607,-61.678753,-62.837036,-63.31607,-60.59542,-61.575653,-64.48161
