timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-35.02638,-32.976864,-33.358093,-40.499374,-37.584236,-42.851547,-43.899544,-44.647995,-45.071335,-39.793236,-42.947266,-40.353485,-37.634357,-46.380333,-50.687576,-50.642544,-50.868256,-51.204723,-54.17939,-57.337303,-58.75438,-57.771145,-58.971767,-56.908356,-57.750412,-59.823166,-58.94313,-60.903793,-53.32014,-56.361385,-59.094578,-60.30873
32,True,-25.361479,-32.683643,-36.291218,-34.706264,-32.605316,-39.776794,-38.947514,-42.40872,-44.39798,-39.489014,-44.05179,-38.88316,-35.49825,-43.218407,-47.612225,-48.622665,-46.85474,-48.163754,-52.66521,-54.030956,-56.342194,-54.138016,-58.026947,-57.724117,-58.577644,-59.497887,-57.695198,-56.079945,-55.731377,-57.07909,-59.153633,-60.746174
64,True,-26.414356,-28.199982,-32.155403,-34.372833,-37.27855,-43.93684,-43.457493,-41.368256,-38.0643,-42.841156,-44.313538,-38.82361,-36.73255,-44.433495,-48.983845,-46.428688,-50.613804,-50.469532,-55.16165,-53.661533,-53.523006,-54.772953,-58.378315,-56.54541,-56.616802,-60.59031,-60.847073,-60.38168,-56.851486,-59.5161,-63.52184,-64.48537
96,True,-23.17381,-27.118828,-31.129211,-33.41484,-36.192356,-43.977547,-41.8113,-37.85197,-41.864452,-41.58658,-43.51648,-38.70072,-35.44244,-42.398468,-47.408646,-49.814323,-52.773743,-51.35759,-51.170956,-52.045044,-55.546432,-55.783524,-57.60181,-55.689835,-58.360825,-60.871883,-61.99344,-61.18087,-61.910812,-63.68007,-66.0061,-65.78982
128,True,-21.749939,-27.405983,-31.53863,-32.66575,-32.947384,-38.778442,-43.425526,-40.628704,-41.89421,-40.307175,-44.181046,-37.979706,-34.361996,-42.259754,-48.372025,-50.52838,-53.68593,-50.748123,-52.869915,-55.76555,-57.80951,-57.610783,-58.079056,-58.002758,-59.276405,-61.515724,-61.57774,-65.90013,-65.783585,-65.157326,-67.15106,-67.32797
160,True,-25.672413,-29.465572,-38.046673,-37.9443,-32.982033,-42.39476,-44.906998,-41.507565,-42.432106,-41.94362,-42.11509,-40.97729,-38.161427,-45.419975,-46.164146,-50.597782,-55.159893,-52.634117,-53.31314,-55.22991,-55.72004,-54.519684,-58.750412,-57.462696,-57.008064,-60.091286,-63.050392,-63.169216,-64.41321,-66.30428,-66.727516,-67.53566
192,True,-22.58308,-29.586515,-30.348951,-33.15269,-34.794,-41.36089,-44.2147,-44.083954,-42.680664,-42.717037,-44.643826,-42.309002,-39.285206,-42.991074,-45.492916,-47.332806,-49.78517,-50.74111,-53.87566,-53.624374,-55.247646,-55.24595,-60.526447,-59.43024,-60.001644,-60.88574,-62.906956,-64.29541,-64.14502,-65.87184,-68.02176,-69.3638
224,True,-22.920918,-29.032438,-31.817478,-35.695305,-36.831654,-40.090595,-42.352577,-42.316597,-41.70975,-40.9532,-42.513775,-42.056076,-39.810036,-40.963417,-48.60006,-48.88969,-50.895813,-51.650196,-54.732994,-52.370293,-54.264618,-55.905518,-59.4933,-57.38552,-58.233524,-61.010384,-62.370853,-62.933296,-65.342224,-67.80161,-67.702934,-67.035324
256,True,-20.754421,-27.3203,-29.765274,-32.083065,-40.382675,-43.728928,-40.857506,-38.163204,-43.703007,-39.598038,-44.084595,-45.001396,-45.498642,-46.564514,-47.495018,-49.451447,-52.050507,-53.22767,-53.663616,-55.48375,-56.23487,-56.103703,-58.449368,-58.662422,-58.55211,-62.561737,-63.766014,-63.27709,-65.04056,-67.20372,-67.818085,-67.37575
288,True,-21.249258,-26.33252,-34.574944,-40.034393,-37.18753,-45.22123,-37.44954,-37.054607,-42.87847,-42.631905,-42.896523,-40.333237,-39.40062,-43.544697,-44.77298,-47.94355,-53.636738,-53.570175,-54.07666,-55.4878,-55.55062,-55.57577,-59.052513,-58.395485,-58.139267,-60.836483,-60.27104,-61.511322,-64.72391,-66.286125,-66.69975,-68.02426
