timestamp,faulty,band_0,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31
0,True,-28.181486,-34.183914,-33.250114,-31.614487,-37.301723,-35.851048,-47.30909,-46.74866,-46.835114,-45.772938,-46.212852,-43.05374,-41.98805,-42.36564,-46.417923,-46.917076,-49.32026,-51.086964,-52.97995,-55.675014,-56.03493,-56.541435,-60.304413,-59.331787,-60.539963,-63.645206,-68.058105,-66.08373,-69.91226,-70.608444,-73.17374,-75.19548
32,True,-27.143183,-25.474197,-24.117315,-29.814587,-29.938892,-31.651403,-33.837193,-34.793495,-37.07432,-40.134636,-45.745308,-42.242397,-38.38511,-45.369305,-41.883904,-43.402363,-46.656685,-52.19109,-51.833973,-52.304512,-52.39963,-52.100967,-54.245018,-55.846676,-58.581738,-61.33331,-62.79557,-64.01108,-68.06145,-71.414246,-72.80288,-71.340324
64,True,-26.320766,-29.940437,-26.552736,-28.029215,-31.112953,-32.343765,-35.138107,-38.646652,-38.08818,-39.442833,-37.67234,-39.421738,-43.026165,-41.8437,-42.014355,-47.187313,-50.01024,-47.847637,-48.16847,-49.556885,-51.954018,-53.00276,-55.049362,-57.217583,-57.830124,-60.20919,-63.1605,-65.06772,-66.94196,-69.76578,-70.85245,-71.653305
96,True,-25.311123,-32.151134,-27.316463,-30.140207,-34.076427,-33.353767,-35.349255,-36.134003,-39.433544,-40.73989,-40.106773,-38.013855,-45.39381,-47.0869,-47.896744,-45.57974,-44.694347,-47.793003,-47.41146,-51.161274,-53.106293,-54.302425,-53.732914,-54.825745,-55.412373,-58.502964,-61.818104,-63.844913,-66.33258,-70.162415,-71.56012,-70.82406
128,True,-26.07834,-30.440159,-25.551086,-32.431118,-31.549362,-34.13041,-35.479897,-36.032578,-38.87073,-38.805737,-42.951263,-42.024315,-45.197315,-45.809937,-48.77342,-47.148018,-47.086693,-48.044353,-48.759407,-49.42894,-52.5533,-52.612534,-54.38533,-58.181732,-58.090668,-59.820564,-61.153305,-62.638893,-66.066696,-69.196686,-71.173676,-71.863
160,True,-27.160965,-26.079613,-27.088127,-31.236053,-33.367237,-33.719307,-40.344128,-41.17533,-38.939816,-34.804474,-40.943916,-43.319817,-44.168545,-44.52807,-47.11807,-46.188168,-46.86161,-47.573624,-46.979652,-47.664062,-51.698853,-53.43901,-58.035843,-57.599545,-56.538643,-59.231487,-63.012775,-63.446594,-67.569885,-68.56152,-70.85661,-71.857
192,True,-25.648232,-26.709396,-29.248579,-31.201092,-33.51906,-29.913218,-34.726463,-34.9174,-36.076565,-35.631004,-38.142265,-41.46271,-45.821205,-44.900898,-43.580933,-43.173565,-46.677967,-49.372562,-49.927982,-51.371235,-52.08817,-53.36949,-51.977177,-57.823177,-58.906662,-60.481533,-63.025284,-64.33731,-66.57147,-68.49464,-70.41277,-70.8645
224,True,-25.055397,-26.580475,-28.14147,-31.505257,-31.816242,-29.297379,-38.144203,-38.530804,-35.183002,-39.191242,-40.69771,-41.37596,-45.89359,-41.0912,-42.86442,-43.99682,-47.246136,-47.892536,-48.654434,-49.498558,-51.280983,-51.699623,-53.88672,-55.87123,-58.82942,-60.94576,-61.031742,-63.72875,-67.28931,-70.39811,-71.491425,-70.74718
256,True,-27.735714,-33.32466,-26.192148,-31.15355,-35.175137,-36.18449,-38.03777,-38.92314,-36.525505,-40.089325,-37.88787,-38.09894,-40.428425,-42.888603,-43.18529,-45.564873,-45.23939,-51.516815,-48.96502,-51.07987,-51.141148,-52.235718,-52.978798,-57.38783,-58.07259,-59.55934,-60.94042,-62.01838,-66.0876,-69.85972,-70.464615,-71.336716
288,True,-29.10814,-28.541937,-23.825834,-30.219017,-30.889072,-32.032837,-40.806244,-36.31289,-32.694695,-39.86046,-41.948437,-42.232227,-41.927753,-43.288826,-40.66996,-41.305557,-45.641624,-47.496944,-49.997284,-49.3335,-51.48947,-53.264275,-55.373425,-57.581974,-57.529884,-60.361633,-61.787216,-63.866306,-68.09724,-68.621056,-71.86339,-72.205635
320,True,-24.377594,-26.741528,-27.667978,-30.82286,-35.44223,-29.223776,-35.886795,-37.2547,-36.96862,-39.47275,-39.065018,-42.431442,-41.6684,-45.204224,-43.606064,-45.19757,-47.448357,-48.68186,-46.541412,-49.411705,-51.49547,-52.76684,-54.336666,-58.021225,-60.48603,-61.52028,-61.728806,-62.99511,-67.25165,-70.65101,-70.51742,-72.151825
352,True,-23.638882,-31.063917,-25.005781,-27.918474,-32.27328,-33.309063,-36.48865,-36.786583,-36.729202,-39.24137,-43.99485,-39.60077,-43.02431,-44.247345,-40.96647,-43.406643,-43.28376,-50.903606,-49.506973,-48.831467,-52.798904,-52.251476,-55.88394,-56.992615,-59.223972,-61.25991,-61.689457,-64.59988,-66.35461,-68.66302,-70.148895,-71.24441
384,True,-28.098763,-28.935549,-28.349428,-28.513618,-31.3401,-34.45701,-36.96655,-39.456448,-38.435623,-40.742725,-40.047264,-41.26203,-45.194683,-39.958145,-43.160637,-47.222652,-47.538315,-50.804626,-49.481388,-49.226517,-51.571785,-53.00872,-54.86423,-57.219654,-59.400276,-59.534534,-62.41604,-64.12774,-66.516655,-69.17625,-72.970825,-71.96463
416,True,-27.873833,-29.728243,-27.971382,-30.088936,-33.07601,-32.663544,-38.08258,-39.643024,-39.681328,-39.438927,-39.53516,-42.53456,-42.458847,-42.732094,-42.108593,-44.090996,-48.485153,-47.32359,-51.78115,-52.553974,-53.589725,-53.1866,-54.289055,-58.632145,-58.044907,-60.33967,-60.432358,-62.42043,-67.53928,-71.02106,-72.72104,-72.83708
448,True,-23.114079,-26.724995,-26.75973,-28.509237,-33.054203,-32.93798,-37.014664,-40.70921,-36.222675,-38.722996,-43.714752,-40.51602,-40.83521,-42.21409,-43.446976,-45.971302,-44.75688,-48.01193,-49.501183,-54.016705,-54.631153,-53.1275,-52.56821,-57.3477,-57.08536,-58.53767,-61.280838,-64.03335,-67.009285,-67.81607,-72.2322,-71.30759
480,True,-26.743984,-34.013977,-25.911467,-31.430954,-32.20135,-31.448519,-34.463432,-39.4054,-38.90779,-38.198494,-38.03376,-42.486683,-42.574295,-40.100536,-43.545975,-47.13675,-50.67343,-50.36056,-50.042835,-51.84507,-51.456703,-52.730072,-56.451294,-57.31361,-57.641747,-61.388874,-62.98691,-63.689976,-67.27231,-69.38438,-71.03178,-72.790054
512,True,-25.455448,-31.315773,-30.989483,-31.25345,-31.633194,-30.007668,-32.42341,-33.915375,-35.962395,-41.18354,-41.12255,-41.41377,-44.152073,-44.00232,-43.161903,-44.695667,-46.92341,-51.36015,-52.208973,-50.628258,-50.79647,-51.259686,-52.45096,-57.583393,-59.65887,-59.859196,-61.84029,-61.66752,-66.52579,-69.95112,-70.05898,-70.90877
544,True,-23.91244,-27.92865,-25.41622,-28.927813,-34.792538,-36.10995,-37.98677,-37.15254,-34.741535,-38.567623,-41.962654,-41.098137,-43.416794,-44.176384,-44.09526,-44.21761,-45.34733,-51.659744,-47.44427,-51.696663,-52.79533,-53.101536,-55.499107,-57.981144,-57.55883,-59.291477,-61.466606,-63.91948,-67.04557,-67.3498,-69.65563,-71.56259
576,True,-24.673197,-28.594875,-26.254326,-31.59075,-34.613533,-33.024136,-39.86872,-38.097435,-37.67181,-38.14738,-38.229706,-39.733646,-44.907646,-44.458015,-41.279644,-43.186512,-46.703564,-48.166138,-50.098503,-50.693634,-49.146675,-52.193794,-55.157352,-57.312943,-58.48514,-60.099976,-61.42055,-63.46609,-66.62589,-69.41876,-70.57359,-72.29576
608,True,-24.602716,-28.597622,-28.641565,-28.502386,-32.299656,-31.64006,-40.50316,-37.72142,-41.006374,-39.811893,-43.430275,-38.888184,-40.617363,-42.303482,-40.50136,-45.34597,-46.502224,-49.13228,-51.493317,-50.887188,-53.893562,-54.131424,-57.265167,-60.39534,-59.477726,-61.524918,-61.282543,-63.231827,-67.069046,-69.190895,-69.79386,-71.33253
640,True,-25.426697,-30.256407,-28.130547,-30.161493,-36.253265,-32.299324,-37.80593,-38.515514,-38.59078,-41.01423,-42.308784,-42.18815,-45.13713,-44.48317,-42.723206,-46.1567,-45.99221,-48.772934,-48.37211,-52.01042,-53.256092,-54.471508,-57.729065,-56.993126,-58.06137,-59.99431,-61.595345,-64.55299,-67.07437,-69.218185,-70.74479,-70.76911
672,True,-24.107992,-27.574345,-24.070107,-28.621054,-31.316868,-29.311481,-39.163616,-36.974216,-35.16831,-41.23764,-42.850056,-40.576996,-40.581,-44.561234,-44.37056,-47.564564,-47.362015,-50.069077,-47.92705,-50.059086,-51.54509,-52.005135,-55.41108,-56.824,-57.103035,-58.980057,-60.63093,-61.022038,-66.774734,-69.31181,-70.68254,-71.759094
704,True,-26.024206,-26.663168,-26.213749,-28.666183,-32.332645,-30.815916,-39.956635,-43.952274,-39.4109,-38.021664,-42.244396,-44.84742,-43.485382,-42.053474,-40.814583,-44.744728,-48.54731,-48.945595,-52.693382,-50.120575,-51.17146,-49.941982,-53.33363,-54.522263,-57.231438,-60.152702,-62.521606,-63.327766,-66.84443,-69.19822,-70.41652,-72.03333
736,True,-25.497942,-30.412481,-25.911488,-27.178547,-36.038353,-36.370064,-35.453312,-39.84983,-38.73059,-35.787037,-40.47799,-41.671318,-41.22139,-45.395935,-43.009094,-43.08606,-43.466152,-45.416176,-51.610085,-50.97415,-52.653698,-51.493774,-54.020916,-57.22832,-58.13784,-58.72032,-60.82325,-63.315742,-66.29311,-70.85929,-69.658745,-72.208405
768,True,-25.978012,-28.123781,-22.056532,-28.987476,-33.673553,-33.969296,-41.599766,-38.78662,-38.70168,-38.15666,-39.547928,-41.749283,-43.093803,-43.529015,-40.090252,-43.86774,-46.8155,-48.18959,-49.669003,-51.108326,-53.000206,-52.765778,-54.543972,-56.09148,-57.641865,-59.86547,-61.424843,-62.34756,-65.61785,-69.228516,-71.79383,-71.69877
800,True,-28.920952,-31.042896,-30.138178,-31.765833,-35.441658,-32.636765,-36.506992,-37.891495,-38.30527,-38.995823,-41.173004,-43.231297,-44.82584,-45.871178,-41.6176,-42.723892,-47.320564,-52.254517,-50.465218,-51.75083,-53.40087,-52.617424,-55.896736,-56.611656,-59.51649,-60.864838,-62.677116,-64.95723,-67.698235,-68.06097,-71.91687,-70.89206
832,True,-25.758553,-30.237053,-28.212631,-31.733688,-33.0072,-34.09701,-35.842915,-35.999992,-38.730396,-40.840187,-44.31411,-39.295498,-43.665283,-43.514603,-44.154747,-42.75158,-44.706837,-46.738045,-48.383923,-50.548153,-51.93397,-50.5096,-53.09752,-55.73765,-59.33847,-60.241657,-60.58618,-63.945587,-68.43816,-70.051544,-70.836174,-71.31019
864,True,-29.246002,-30.62862,-27.026999,-27.577408,-34.208202,-33.690327,-38.312466,-41.111305,-44.37492,-39.734222,-41.000565,-43.47941,-42.213165,-45.030003,-45.491333,-49.088993,-45.910362,-47.326027,-49.59049,-50.38926,-52.418793,-51.044563,-54.211456,-57.556816,-59.18847,-60.712814,-62.40295,-62.5688,-66.83011,-70.0195,-72.27402,-71.92372
896,True,-25.790014,-25.956526,-24.042627,-26.969448,-32.9166,-33.46299,-38.910294,-35.836937,-34.59453,-39.039833,-43.400696,-40.99556,-42.906715,-41.825848,-42.44422,-44.746254,-46.914692,-49.34467,-51.339096,-51.7415,-52.02056,-53.983368,-55.240406,-57.611473,-58.526794,-59.482773,-62.60219,-65.1965,-66.85849,-69.66767,-70.79032,-71.97577
